52268,1,,,,1,,,,,,
52070,1,,,,1,,,,,,
52035,5,,,,1,,,,,,
52314,2,,,,,,,1,,,
52229,1,,,,,,,,1,,
52228,1,,,,,,,,1,,
52257,1,,,,,,,,1,,
52174,1,,,,,,,,1,,
52173,1,,,,,,,,1,,
52279,1,,,,,,,,1,,
52278,4,,,,,,,,1,,
52216,1,,,,,,,,1,,
52211,1,,,,,,,,1,,
52238,2,,,,,,,,1,,
52053,1,,,,,,,,1,,
52165,1,,,,,,,,1,,
52200,1,,,,,,,,1,,
52049,1,,,,,,,,1,,
52253,4,,,,,,,,1,,
52264,5,,,,,,,,1,,
52175,1,1,,,,,,,,,
52204,2,,,1,,,,,,,
52306,2,,,1,,,,,,,
52030,27,,,1,,,,,,,
52133,2,,,1,,,,,,,
52148,2,,1,,,,,,,,
52149,4,,1,,,,,,,,
52018,2,,1,,,,,,,,
52013,2,,1,,,,,,,,
52257,2,,1,,,,,,,,
52231,2,,1,,,,,,,,
52303,5,,1,,,,,,,,
52315,2,,1,,,,,,,,
52255,2,,1,,,,,,,,
52027,2,,1,,,,,,,,
52209,4,,1,,,,,,,,
52204,4,,1,,,,,,,,
