2700301,2700501,2700101,0,0,0,0,0,0
2700302,2700101,0,0,0,0,0,0,0
2700303,2700101,2700501,0,0,0,0,0,0
2700401,2700501,2700101,0,0,0,0,0,0
2700402,2700501,0,0,0,0,0,0,0
2700404,2700501,2700101,0,0,0,0,0,0
2700601,2700201,2700701,2700101,0,0,0,0,0
2700602,2700701,2700101,0,0,0,0,0,0
2701201,2712101,2703201,0,0,0,0,0,0
2701202,2703201,2712101,0,0,0,0,0,0
2701401,2701301,2709401,0,0,0,0,0,0
2701402,2701301,0,0,0,0,0,0,0
2701501,2701601,2701701,0,0,0,0,0,0
2701502,2701601,2701701,0,0,0,0,0,0
2701503,2701601,2701701,0,0,0,0,0,0
2701601,2701701,2701501,0,0,0,0,0,0
2701602,2701701,0,0,0,0,0,0,0
2701701,2701601,2701501,0,0,0,0,0,0
2701702,2701601,2701501,0,0,0,0,0,0
2701704,2701601,2701501,0,0,0,0,0,0
2702101,2702401,2701101,0,0,0,0,0,0
2702201,2701901,2700403,0,0,0,0,0,0
2702202,2701901,2700403,0,0,0,0,0,0
2702301,2702801,0,0,0,0,0,0,0
2702302,2702801,0,0,0,0,0,0,0
2702303,2702801,0,0,0,0,0,0,0
2702401,2701101,0,0,0,0,0,0,0
2702402,2701101,0,0,0,0,0,0,0
2702601,2702701,2702401,2702201,2700501,0,0,0,0
2702901,2700801,2704301,2700901,2701001,0,0,0,0
2702902,2701001,2700901,2704301,0,0,0,0,0
2703001,2703101,2707101,0,0,0,0,0,0
2703002,2703102,2707102,0,0,0,0,0,0
2703101,2703001,2707101,0,0,0,0,0,0
2703102,2703002,2707102,0,0,0,0,0,0
2703201,2701201,2712104,2709401,0,0,0,0,0
2703202,2706701,2703802,2701202,0,0,0,0,0
2703501,2712901,2703601,2703701,0,0,0,0,0
2703502,2712901,2703601,2703701,0,0,0,0,0
2703801,2709501,2711701,2711801,0,0,0,0,0
2703802,2711703,2709501,0,0,0,0,0,0
2704102,2704001,2704003,0,0,0,0,0,0
2704401,2704501,2705402,0,0,0,0,0,0
2704402,2704501,0,0,0,0,0,0,0
2704501,2704601,2704001,2704201,2704401,0,0,0,0
2704701,2704806,2704801,2705001,2704901,0,0,0,0
2704702,2704801,2705001,2704901,2716101,0,0,0,0
2704703,2704806,2704801,2705001,2704901,0,0,0,0
2704704,7777777,0,0,0,0,0,0,0
2705001,2705101,2704701,0,0,0,0,0,0
2705002,2704801,2704901,0,0,0,0,0,0
2705501,2705402,2705301,0,0,0,0,0,0
2705502,2705301,2705402,0,0,0,0,0,0
2705601,2705801,2711401,0,0,0,0,0,0
2705602,2705801,2711301,0,0,0,0,0,0
2705801,2705601,0,0,0,0,0,0,0
2705802,2705601,0,0,0,0,0,0,0
2705803,2705601,0,0,0,0,0,0,0
2705902,2706801,2707901,0,0,0,0,0,0
2706001,7777777,0,0,0,0,0,0,0
2706002,2708302,0,0,0,0,0,0,0
2706003,7777777,0,0,0,0,0,0,0
2706004,7777777,0,0,0,0,0,0,0
2706201,2706301,2706401,2713101,0,0,0,0,0
2706202,2706301,2706401,0,0,0,0,0,0
2706801,2707901,2705903,2707601,0,0,0,0,0
2706802,2706701,2707901,0,0,0,0,0,0
2706803,2707601,2707901,0,0,0,0,0,0
2706804,2706701,0,0,0,0,0,0,0
2706901,2705402,2707201,0,0,0,0,0,0
2706902,2710501,2710401,2714605,0,0,0,0,0
2706903,2710501,2710401,2714605,0,0,0,0,0
2706905,2715901,2707201,2707001,0,0,0,0,0
2706906,2710501,2710401,2707201,2707701,0,0,0,0
2706907,2710501,2710401,2714605,0,0,0,0,0
2707001,2703001,2703101,0,0,0,0,0,0
2707002,2703001,2703101,0,0,0,0,0,0
2707501,2706701,0,0,0,0,0,0,0
2707502,2706701,0,0,0,0,0,0,0
2707505,2706701,0,0,0,0,0,0,0
2707506,2706701,0,0,0,0,0,0,0
2707507,2706701,0,0,0,0,0,0,0
2707601,2715001,2714901,0,0,0,0,0,0
2707602,7777777,0,0,0,0,0,0,0
2707801,2707701,0,0,0,0,0,0,0
2707802,2707701,0,0,0,0,0,0,0
2707803,2707701,2708301,0,0,0,0,0,0
2707901,2706801,2706701,0,0,0,0,0,0
2707902,2706801,0,0,0,0,0,0,0
2708501,2714801,2707401,2714701,2715101,0,0,0,0
2708502,2713701,0,0,0,0,0,0,0
2708503,2714702,2715102,2707402,0,0,0,0,0
2708504,2714801,0,0,0,0,0,0,0
2709001,2709401,2708901,0,0,0,0,0,0
2709002,2709402,2708802,2708902,0,0,0,0,0
2709201,2711301,2708701,0,0,0,0,0,0
2709202,2709102,2711302,0,0,0,0,0,0
2709301,7777777,0,0,0,0,0,0,0
2709302,2706205,0,0,0,0,0,0,0
2709501,2711701,2703801,0,0,0,0,0,0
2709502,2711702,2703802,0,0,0,0,0,0
2709503,2711702,2703802,0,0,0,0,0,0
2709701,2706001,2709101,0,0,0,0,0,0
2709702,2706002,2709102,0,0,0,0,0,0
2709801,2710101,2710001,0,0,0,0,0,0
2709802,2710102,2710002,0,0,0,0,0,0
2709901,2709601,2711401,0,0,0,0,0,0
2709902,2711401,2710201,2709601,0,0,0,0,0
2710001,2710101,0,0,0,0,0,0,0
2710002,2710101,0,0,0,0,0,0,0
2710201,2708301,0,0,0,0,0,0,0
2710202,2708301,0,0,0,0,0,0,0
2710203,2708301,0,0,0,0,0,0,0
2710401,2710501,0,0,0,0,0,0,0
2710402,2710501,0,0,0,0,0,0,0
2710501,2710401,0,0,0,0,0,0,0
2710502,2714605,0,0,0,0,0,0,0
2710503,2710401,0,0,0,0,0,0,0
2710504,2710401,0,0,0,0,0,0,0
2710701,7777777,0,0,0,0,0,0,0
2710702,7777777,0,0,0,0,0,0,0
2710703,7777777,0,0,0,0,0,0,0
2710801,2714201,2710401,2714105,0,0,0,0,0
2710802,2714105,2710401,0,0,0,0,0,0
2710803,2714105,0,0,0,0,0,0,0
2710804,2710401,2714105,0,0,0,0,0,0
2710808,2714105,0,0,0,0,0,0,0
2710809,2714105,2710401,0,0,0,0,0,0
2711202,2710702,0,0,0,0,0,0,0
2711205,7777777,0,0,0,0,0,0,0
2711301,2711401,2709101,2709201,0,0,0,0,0
2711302,2711402,2709202,2709102,0,0,0,0,0
2711303,2711401,2709201,2709101,0,0,0,0,0
2711304,2709202,2709102,0,0,0,0,0,0
2711307,2709101,2709201,0,0,0,0,0,0
2711308,2709202,2709102,0,0,0,0,0,0
2711601,2700702,2711501,0,0,0,0,0,0
2711602,2711502,0,0,0,0,0,0,0
2712101,2709401,2703201,0,0,0,0,0,0
2712102,2709402,2703202,0,0,0,0,0,0
2712401,2708102,0,0,0,0,0,0,0
2712402,2712502,0,0,0,0,0,0,0
2713001,2712901,2703601,2703501,0,0,0,0,0
2713002,2703202,2703602,0,0,0,0,0,0
2713101,2706401,2706301,2706201,2709301,0,0,0,0
2713102,2706402,2706302,2706202,2709301,0,0,0,0
2713103,2703501,2712901,0,0,0,0,0,0
2713104,2706402,2709301,0,0,0,0,0,0
2713501,2703401,2714001,0,0,0,0,0,0
2713502,2713102,2703602,0,0,0,0,0,0
2713601,2709001,0,0,0,0,0,0,0
2713801,2710301,2713702,0,0,0,0,0,0
2713802,2710301,2714001,0,0,0,0,0,0
2714501,2705102,0,0,0,0,0,0,0
2714502,2714401,2709001,2705902,0,0,0,0,0
2714601,2710505,2714301,0,0,0,0,0,0
2714602,2710501,2714301,0,0,0,0,0,0
2714701,2715101,2707401,0,0,0,0,0,0
2714702,2715101,2707401,0,0,0,0,0,0
2714703,2715101,2707401,0,0,0,0,0,0
2714901,2715001,2707601,2707701,0,0,0,0,0
2714902,2715001,2706001,0,0,0,0,0,0
2715001,2707601,2714901,0,0,0,0,0,0
2715101,2707401,2714701,0,0,0,0,0,0
2715102,2714702,0,0,0,0,0,0,0
2715201,7777777,0,0,0,0,0,0,0
2715202,7777777,0,0,0,0,0,0,0
2715401,7777777,0,0,0,0,0,0,0
2715601,7777777,0,0,0,0,0,0,0
2715602,7777777,0,0,0,0,0,0,0
2715801,7777777,0,0,0,0,0,0,0
2716001,7777777,0,0,0,0,0,0,0
2716002,7777777,0,0,0,0,0,0,0
2716101,2704701,2705101,2704801,2704901,0,0,0,0
