37001,1,1,50
37001,2,2,40
37001,3,1,21
37002,1,1,65
37002,2,2,50
37002,3,1,21
37003,1,1,35
37003,2,2,29
37003,3,1,9
37003,4,2,7
37004,1,1,38
37004,2,2,28
37004,3,1,9
37004,4,1,6
37005,1,1,30
37005,2,2,22
37005,3,2,6
37005,4,1,28
37005,5,2,21
37005,6,2,60
37006,1,1,50
37006,2,2,45
37006,3,1,22
37006,4,2,21
37006,5,2,2
37006,6,2,70
37007,1,1,50
37007,2,2,45
37007,3,1,25
37007,4,2,20
37008,1,1,55
37008,2,2,48
37008,3,1,22
37008,4,2,65
37009,1,1,41
37009,2,2,38
37009,3,1,16
37009,4,1,12
37010,1,1,52
37010,2,2,48
37010,3,2,18
37010,4,2,16
37010,5,1,14
37011,1,1,54
37011,10,1,2
37011,11,1,18
37011,2,2,48
37011,3,1,32
37011,4,2,24
37011,5,2,5
37011,6,1,3
37011,7,1,30
37011,8,2,22
37011,9,2,4
37012,1,1,35
37012,2,2,32
37012,3,1,11
37012,4,2,7
37012,5,1,72
37013,1,1,60
37013,2,2,55
37013,3,2,32
37013,4,1,8
37013,5,1,30
37013,6,2,25
37013,7,1,25
37014,1,1,50
37014,2,2,40
37014,3,2,21
37014,4,1,19
37015,1,1,40
37015,2,2,32
37015,3,2,13
37015,4,2,11
37015,5,1,8
37016,1,1,45
37016,2,2,38
37016,3,1,18
37016,4,2,68
37017,1,1,30
37017,2,2,25
37018,1,1,64
37018,2,2,58
37018,3,1,28
37019,1,1,32
37019,2,2,26
37019,3,2,12
37019,4,1,9
37020,1,1,30
37020,2,2,24
37020,3,2,6
37020,4,1,1
37020,5,1,60
37021,1,1,51
37021,2,2,45
37021,3,1,28
37021,4,2,21
37021,5,1,8
37022,1,1,40
37022,2,2,35
37022,3,1,13
37022,4,2,11
37023,1,1,45
37023,2,2,38
37023,3,1,17
37024,1,2,60
37024,2,2,90
37025,1,1,45
37025,2,2,40
37025,3,2,18
37025,4,2,12
37025,5,1,9
37025,6,2,7
37025,7,2,85
37026,1,1,55
37026,2,2,50
37026,3,1,28
37026,4,2,25
37026,5,1,3
37026,6,2,5
37027,1,1,27
37027,2,2,20
37027,3,1,1
37027,4,1,22
37027,5,1,59
37027,6,2,56
37028,1,2,35
37028,2,1,14
37028,3,1,12
37028,4,2,80
37029,1,1,30
37029,2,2,25
37029,3,1,6
37029,4,1,3
37030,1,1,60
37030,2,2,56
37030,3,2,38
37030,4,1,3
37031,1,1,40
37031,2,2,34
37031,3,2,14
37031,4,1,12
37032,1,1,75
37032,2,2,65
37033,1,1,35
37033,2,2,33
37033,3,2,13
37033,4,1,9
37034,1,1,70
37034,2,2,62
37035,1,1,34
37035,2,2,27
37035,3,1,6
37035,4,1,5
37035,5,1,25
37035,6,1,22
37035,7,1,20
37035,8,1,70
37035,9,2,60
37036,1,1,56
37036,2,2,50
37036,3,1,25
37036,4,2,18
37037,1,1,26
37037,2,2,24
37037,3,2,1
37037,4,1,65
37037,5,2,58
37037,6,1,22
37038,1,1,32
37038,2,2,30
37038,3,2,12
37038,4,1,9
37039,1,1,60
37040,1,1,36
37040,2,2,26
37040,3,1,6
37040,4,1,4
37041,1,1,32
37041,2,2,22
37041,3,2,9
37041,4,1,61
37041,5,2,55
37042,1,2,55
37043,1,1,50
37043,2,2,45
37043,3,2,21
37043,4,2,16
37043,5,1,13
37044,1,1,50
37044,2,2,42
37044,3,1,20
37045,1,1,35
37045,2,2,30
37045,3,1,9
37045,4,2,8
37046,1,1,38
37046,2,2,32
37046,3,1,13
37046,4,1,8
37047,1,2,60
37048,1,1,75
37048,2,2,70
37048,3,1,40
37048,4,2,30
37048,5,1,5
37048,6,2,1
37048,7,1,28
37048,8,2,22
37049,1,1,59
37049,2,2,55
37049,3,1,25
37049,4,2,18
37049,5,2,16
37050,1,1,40
37050,2,2,36
37050,3,1,8
37051,1,2,66
37052,1,1,30
37052,2,2,25
37052,3,1,5
37053,1,1,35
37053,2,2,30
37053,3,1,4
37054,1,1,40
37054,2,2,37
37054,3,2,18
37054,4,1,8
37054,5,2,7
37055,1,1,55
37055,2,2,48
37055,3,1,34
37055,4,2,31
37055,5,1,12
37055,6,2,4
37056,1,1,52
37056,2,2,48
37056,3,2,18
37056,4,2,22
37056,5,1,25
37057,1,2,25
37057,2,1,30
37057,3,2,7
37058,1,1,35
37058,2,2,28
37058,3,2,6
37058,4,2,1
37058,5,1,1
37058,6,1,57
37058,7,2,50
37059,1,1,50
37059,2,2,40
37059,3,1,18
37059,4,1,16
37059,5,1,13
37060,1,1,50
37060,2,2,45
37060,3,1,20
37061,1,1,55
37061,2,2,48
37062,1,1,45
37062,2,2,42
37062,3,1,24
37063,1,1,40
37063,2,2,38
37063,3,1,16
37063,4,2,10
37064,1,1,45
37064,2,2,40
37064,3,1,17
37064,4,1,13
37065,1,1,35
37065,2,2,32
37065,3,2,12
37065,4,2,9
37066,1,1,42
37066,2,2,30
37066,3,1,9
37066,4,1,7
37067,1,1,45
37067,2,2,36
37067,3,1,18
37067,4,1,16
37067,5,1,85
37067,6,2,75
37068,1,1,70
37068,2,2,60
37068,3,1,23
37069,1,1,26
37069,2,2,24
37069,3,1,4
37069,4,2,1
37070,1,1,40
37070,2,2,33
37070,3,1,13
37070,4,1,10
37071,1,1,60
37071,2,2,42
37072,1,1,55
37072,2,2,50
37072,3,1,25
37072,4,1,20
37072,5,2,24
37072,6,1,1
37073,1,1,65
37073,2,2,50
37073,3,1,22
37074,1,1,30
37074,2,2,23
37074,3,1,3
37074,4,1,2
37074,5,2,18
37074,6,1,60
37074,7,2,55
37075,1,2,49
37075,2,1,21
37075,3,2,15
37075,4,2,50
37076,1,2,30
37076,2,1,13
37077,1,1,45
37077,2,2,38
37077,3,1,17
37077,4,2,12
37078,1,1,58
37078,2,2,50
37078,3,1,30
37078,4,2,28
37078,5,1,18
37078,6,2,13
37078,7,2,75
37079,1,1,50
37079,2,2,45
37079,3,2,20
37079,4,1,18
37080,1,1,40
37080,2,2,37
37080,3,1,8
37080,4,1,26
37080,5,2,22
37080,6,1,70
37080,7,2,65
37081,1,1,53
37081,2,2,50
37081,3,1,28
37081,4,2,19
37081,5,1,26
37082,1,1,45
37082,2,2,38
37082,3,2,14
37082,4,2,12
37082,5,1,85
37082,6,2,73
37083,1,1,50
37083,2,2,45
37083,3,1,23
37083,4,1,21
37084,1,1,35
37084,2,2,28
37084,3,2,10
37084,4,2,9
37084,5,1,6
37085,1,1,43
37085,2,2,65
37086,1,1,24
37086,2,2,18
37087,1,1,40
37087,2,2,37
37087,3,1,16
37088,1,1,55
37088,2,2,45
37088,3,1,23
37088,4,1,21
37088,5,1,20
37088,6,1,8
37089,1,1,58
37089,2,2,48
37090,1,1,40
37090,2,2,37
37090,3,2,14
37090,4,2,12
37090,5,1,10
37090,6,2,65
37091,1,1,28
37091,2,2,22
37091,3,1,4
37092,1,1,40
37092,2,2,35
37092,3,2,13
37092,4,2,11
37093,1,1,45
