59263,7,,,,1,,,,,,
59070,1,,,,1,,,,,,
59211,1,,,,1,,,,,,
59056,1,,,,1,,,,,,
59160,5,,,,,,,1,,,
59057,2,,,,,,1,,,,
59287,4,,,,,,,,1,,
59153,1,,,,,,,,1,,
59283,5,,,,,,,,1,,
59312,1,,,,,,,,1,,
59060,8,,,,,,,,1,,
59313,1,,,,,,,,1,,
59104,1,,,,,,,,1,,
59107,1,,,,,,,,1,,
59124,3,,,,,,,,1,,
59186,1,,,,,,,,1,,
59140,1,,,,,,,,1,,
59206,1,,,,,,,,1,,
59325,1,1,,,,,,,,,
59281,1,1,,,,,,,,,
59152,1,1,,,,,,,,,
59324,2,,,1,,,,,,,
59016,1,,,1,,,,,,,
59212,2,,,1,,,,,,,
59082,1,,,1,,,,,,,
59141,2,,1,,,,,,,,
59126,4,,1,,,,,,,,
59049,2,,1,,,,,,,,
59027,4,,1,,,,,,,,
59302,2,,1,,,,,,,,
59274,2,,1,,,,,,,,
59199,5,,1,,,,,,,,
59181,2,,1,,,,,,,,
59251,2,,1,,,,,,,,
59243,3,,1,,,,,,,,
59250,2,,1,,,,,,,,
59097,2,,1,,,,,,,,
59230,4,,1,,,,,,,,
59227,3,,1,,,,,,,,
59117,2,,1,,,,,,,,
59043,3,,1,,,,,,,,
59260,2,,1,,,,,,,,
59089,2,,1,,,,,,,,
59121,2,,1,,,,,,,,
59081,2,,1,,,,,,,,
