45160,1,,,,1,,,,,,
45029,3,,,,,,,,1,,
45210,1,,,,,,,,1,,
45190,1,,,,,,,,1,,
45008,6,,,,,,,,1,,
45105,2,,,,,,,,1,,
45109,1,,,,,,,,1,,
45109,3,,,,,,,,1,,
45028,1,,,,,,,,1,,
45010,2,,,,,,,,1,,
45182,1,,,,,,,,1,,
45183,1,,,,,,,,1,,
45025,1,1,,,,,,,,,
45054,1,1,,,,,,,,,
45165,9,1,,,,,,,,,
45051,1,,,1,,,,,,,
45071,2,,,1,,,,,,,
45073,1,,,1,,,,,,,
45140,1,,1,,,,,,,,
45124,2,,1,,,,,,,,
45187,2,,1,,,,,,,,
45171,6,,1,,,,,,,,
45159,2,,1,,,,,,,,
45151,2,,1,,,,,,,,
45111,2,,1,,,,,,,,
45186,2,,1,,,,,,,,
45148,2,,1,,,,,,,,
45148,4,,1,,,,,,,,
45171,10,,1,,,,,,,,
45105,2,,1,,,,,,,,
