30002,1,62,12,1,1,11,1,1,3,2
30002,2,55,16,2,1,11,1,1,3,2
30002,3,32,12,1,1,11,1,16,1,1
30002,4,28,12,2,1,11,2,,,
30002,8,26,12,1,1,11,1,9,1,1
30002,9,21,10,2,1,11,2,,,
30003,1,40,14,1,1,11,1,1,3,2
30003,2,30,3,2,1,11,2,,,
30003,6,35,7,1,1,11,1,37,2,2
30003,7,25,10,2,1,11,2,,,
30011,1,48,16,1,1,11,1,1,2,1
30011,2,44,16,1,1,11,1,1,2,2
30011,3,25,7,1,1,11,1,15,2,2
30011,5,19,16,1,1,11,2,,,
30012,1,26,7,1,1,11,1,22,2,1
30012,2,19,8,2,1,11,2,,,
30012,3,48,16,1,1,11,1,17,2,2
30013,1,35,16,1,1,11,1,13,2,2
30013,2,28,5,2,1,11,2,,,
30015,1,55,14,1,1,11,1,16,1,1
30015,2,50,16,2,1,11,2,,,
30016,1,40,5,1,1,11,1,1,2,2
30016,2,38,2,2,1,11,2,,,
30017,1,35,10,1,1,11,1,1,3,2
30017,2,25,16,2,1,11,2,,,
30020,1,52,10,1,3,37,1,23,2,2
30020,2,48,16,2,3,3,1,1,2,2
30020,4,20,10,1,3,3,2,,,
30024,1,30,1,1,3,35,1,1,2,1
30024,2,28,16,2,3,35,1,1,2,2
30024,6,28,16,1,3,35,1,8,3,2
30028,1,45,5,1,3,3,1,1,3,2
30028,2,42,16,2,3,3,1,1,3,2
30029,1,35,9,1,3,3,1,14,3,2
30029,2,30,16,2,3,3,1,14,3,2
30034,1,45,7,1,3,3,1,1,3,2
30034,2,40,16,2,3,3,1,1,3,2
30036,1,50,16,2,3,3,2,,,
30036,2,30,3,1,3,3,1,1,2,2
30036,3,28,10,2,3,3,2,,,
30037,1,50,2,1,3,3,1,5,2,1
30037,2,42,2,2,3,3,1,1,2,2
30039,2,30,16,2,3,3,2,,,
30040,1,53,10,1,3,3,1,1,3,2
30040,2,48,7,2,3,3,2,,,
30041,1,54,16,1,3,3,1,8,3,2
30041,2,32,10,1,3,3,1,7,1,2
30043,1,40,12,1,1,1,1,29,3,2
30043,2,38,10,2,1,1,2,,,
30044,1,33,12,1,1,1,1,9,1,1
30047,1,60,16,1,3,3,1,1,2,2
30047,2,50,4,2,3,3,1,1,3,2
30047,4,18,12,1,3,3,2,,,
30048,1,40,14,1,3,3,1,16,1,1
30048,2,38,12,2,3,3,2,,,
30051,1,70,16,1,3,3,1,8,3,2
30051,3,30,9,2,3,3,2,,,
30053,1,65,7,1,3,3,2,,,
30053,2,50,16,2,3,3,1,1,3,2
30053,4,22,14,1,3,3,2,,,
30056,1,38,10,1,3,3,1,1,3,2
30056,2,32,12,2,3,3,1,14,3,2
30056,5,45,16,1,3,3,1,1,3,2
30056,6,40,7,2,3,3,1,1,3,2
30057,1,27,9,1,4,6,1,25,3,1
30057,2,21,12,2,4,6,2,,,
30057,3,45,8,1,4,6,1,16,1,2
30059,1,30,14,1,3,3,1,16,2,1
30059,2,25,9,2,3,3,2,,,
30063,1,51,5,1,3,3,1,1,3,2
30063,2,39,16,2,3,3,1,1,3,2
30063,3,18,11,1,3,3,2,,,
30065,1,53,14,1,3,3,1,32,2,1
30065,2,42,10,2,3,3,2,,,
30067,1,22,5,1,3,3,1,11,3,2
30067,3,23,5,1,3,3,2,,,
30067,4,20,10,1,3,3,1,15,3,2
30067,6,38,16,2,3,3,1,1,2,2
30068,1,55,16,1,3,3,1,1,2,2
30068,2,50,5,2,3,3,1,1,2,2
30068,3,18,10,1,3,3,1,1,3,2
30071,1,60,4,1,4,6,1,13,2,2
30071,2,55,2,2,4,6,2,,,
30071,3,25,10,1,4,6,2,,,
30071,4,18,11,2,4,6,2,,,
30073,1,60,16,1,3,3,2,,,
30073,2,56,16,2,3,3,2,,,
30073,3,30,12,1,3,3,1,1,2,2
30073,4,26,10,2,3,3,2,,,
30075,1,50,16,1,3,3,2,,,
30075,2,46,16,2,3,3,2,,,
30075,5,20,10,1,3,3,1,15,3,2
30077,1,70,16,2,3,3,2,,,
30077,2,40,7,2,3,3,1,1,2,2
30078,1,55,16,1,1,1,2,,,
30078,2,34,16,1,1,1,1,1,2,2
30078,3,38,2,1,1,1,1,1,2,2
30078,4,50,4,2,1,1,1,1,2,2
30079,2,45,16,2,1,1,2,,,
30080,1,26,10,1,1,1,1,18,3,1
30080,2,22,6,2,1,1,2,,,
30081,1,25,10,1,1,1,1,9,3,1
30081,2,18,9,2,1,1,2,,,
30082,1,30,10,1,1,1,1,37,2,1
30082,2,28,16,2,1,1,2,,,
30082,6,50,16,2,1,1,2,,,
30085,1,52,10,1,1,1,1,1,2,2
30085,2,45,16,2,1,1,1,1,2,2
30085,3,22,14,1,1,1,2,,,
30086,1,55,16,1,1,1,1,1,2,1
30086,2,50,16,2,1,1,1,1,2,2
30086,3,30,12,1,1,1,1,23,3,1
30086,4,21,10,2,1,1,2,,,
30086,5,28,13,1,1,1,1,1,2,1
30086,6,23,12,2,1,1,2,,,
30091,1,80,16,2,3,35,2,,,
30091,2,46,16,1,3,35,1,13,3,1
30091,3,43,16,2,3,35,1,8,3,1
30095,1,50,16,1,1,1,1,1,2,1
30095,2,45,16,1,1,1,2,,,
30096,1,29,5,2,1,1,1,5,2,1
30096,2,25,3,1,1,1,2,,,
30098,1,30,14,1,1,1,1,1,2,2
30098,2,27,10,1,1,1,2,,,
30099,1,25,7,1,1,1,1,1,2,1
30099,2,22,12,2,1,1,2,,,
30100,1,32,10,2,1,1,1,1,2,1
30105,1,50,16,2,1,1,1,1,3,2
30105,2,25,10,1,1,1,2,,,
30106,1,70,4,1,1,1,1,11,2,2
30106,2,55,16,2,1,1,2,,,
30106,5,20,15,1,1,1,2,,,
30111,1,45,16,1,1,1,1,1,2,1
30111,2,37,16,2,1,1,1,1,2,1
30111,5,21,15,1,1,1,2,,,
30112,1,55,3,1,3,10,2,,,
30112,2,48,16,2,3,10,2,,,
30114,1,40,10,1,3,3,1,1,3,2
30114,2,35,16,2,3,3,2,,,
30114,6,38,15,1,3,3,1,6,1,2
30114,7,24,10,2,3,3,1,13,2,2
30115,1,45,7,1,1,1,1,1,2,1
30115,2,35,16,2,1,1,1,1,2,2
30117,1,27,7,1,1,1,1,1,2,1
30117,2,20,10,2,1,1,2,,,
30119,1,50,16,1,1,1,2,,,
30119,2,45,16,2,1,1,2,,,
30119,3,27,8,1,1,1,1,9,3,1
30119,4,23,14,2,1,1,2,,,
30121,1,45,16,1,1,1,1,1,2,1
30121,2,40,16,2,1,1,2,,,
30122,1,40,5,1,1,1,1,1,2,1
30122,2,36,7,1,1,1,1,1,2,1
30126,1,48,15,2,1,11,1,29,2,1
30126,2,42,16,2,1,11,1,1,2,1
30129,1,48,7,2,3,3,1,13,2,2
30129,2,45,16,2,3,3,2,,,
30130,1,35,5,2,3,3,1,1,2,1
30130,2,30,16,1,3,3,2,,,
30132,1,55,14,1,3,3,1,1,3,2
30132,2,35,15,2,3,3,1,16,2,1
30132,3,27,14,1,3,3,1,16,1,1
30132,6,24,14,1,3,3,2,,,
30132,7,20,9,2,1,3,1,17,2,2
30133,1,40,10,1,4,6,1,25,2,2
30133,2,34,9,1,4,6,2,,,
30134,1,32,10,2,3,3,1,25,2,2
30134,2,28,10,2,3,3,2,,,
30135,1,30,14,2,3,3,1,13,2,1
30135,2,25,10,2,3,37,2,,,
