56001,1,35,16,1,4,6,1,1,2,1
56001,2,31,7,2,4,6,2,,,
56004,1,28,7,2,4,6,2,,,
56006,1,42,16,2,4,6,1,1,2,1
56008,1,60,16,1,4,6,1,1,2,1
56008,2,48,16,2,4,6,2,,,
56009,1,55,6,1,4,6,1,1,3,2
56009,2,45,16,1,4,6,2,,,
56009,4,40,5,1,4,6,1,1,3,2
56009,5,32,7,2,4,6,2,,,
56009,8,35,12,1,4,6,1,1,3,2
56009,9,27,7,2,4,6,2,,,
56010,1,40,8,1,4,6,1,1,3,1
56010,2,32,16,2,4,6,2,,,
56014,1,38,10,1,4,6,1,1,3,2
56014,2,28,7,2,4,6,2,,,
56017,1,45,4,1,4,6,1,1,3,2
56017,2,40,16,2,4,6,2,,,
56019,1,50,4,1,4,6,2,,,
56019,2,35,16,1,4,6,1,1,2,1
56020,1,45,16,1,3,35,1,1,3,2
56020,2,38,16,2,3,35,2,,,
56022,1,55,5,1,4,6,1,13,2,2
56022,2,50,4,2,4,6,2,,,
56022,3,29,14,1,4,6,1,13,2,2
56023,1,33,9,1,4,6,1,1,3,2
56023,3,24,3,1,4,6,2,,,
56026,1,45,4,1,4,6,1,1,3,1
56026,2,40,16,2,4,6,2,,,
56027,1,65,7,1,4,6,2,,,
56032,1,70,16,1,4,6,1,1,3,2
56032,2,60,16,2,4,6,2,,,
56032,3,28,16,1,4,6,1,1,3,2
56032,4,25,7,2,4,6,2,,,
56034,1,37,16,1,4,6,1,1,2,1
56034,2,32,4,2,4,6,1,7,1,2
56035,1,35,16,1,4,6,1,1,2,1
56035,2,28,16,1,4,6,1,1,2,2
56038,1,42,16,1,4,6,1,1,3,2
56038,2,32,6,2,4,6,2,,,
56039,1,50,6,1,4,6,1,1,3,2
56039,2,45,16,1,4,6,2,,,
56042,1,50,16,1,4,6,1,1,3,2
56042,2,38,16,1,4,6,1,8,3,2
56042,4,18,7,1,4,6,2,,,
56044,1,65,16,1,4,6,2,,,
56044,2,60,16,2,4,6,2,,,
56045,1,45,7,2,4,6,2,,,
56045,3,21,4,1,4,6,2,,,
56046,1,52,16,1,4,6,2,,,
56046,2,34,4,2,4,6,1,1,2,2
56047,1,60,16,1,4,6,1,1,3,2
56047,2,45,16,1,4,6,1,1,3,2
56048,1,50,16,1,4,6,2,,,
56048,2,40,16,2,4,6,2,,,
56050,1,50,16,2,4,6,1,1,2,1
56055,1,55,16,2,4,6,1,1,3,2
56055,2,30,16,1,4,6,1,8,3,2
56059,1,38,16,1,3,7,1,22,2,2
56059,2,30,16,2,3,7,2,,,
56060,1,40,16,2,4,6,1,1,3,2
56062,1,65,10,1,4,6,1,1,3,2
56062,2,48,7,2,4,6,2,,,
56063,1,60,5,1,4,6,1,1,2,1
56063,2,45,16,2,4,6,1,1,2,2
56064,1,45,16,1,4,6,1,1,2,2
56064,2,30,4,2,4,6,1,1,2,2
56070,1,65,16,1,4,6,1,1,3,2
56070,2,50,16,2,4,6,1,1,3,2
56070,4,24,7,1,4,6,2,,,
56070,5,35,16,2,4,6,1,1,3,2
56074,1,60,8,1,4,6,1,1,2,1
56074,2,45,16,2,4,6,1,1,2,2
56076,1,55,16,1,4,6,1,1,2,1
56076,2,45,6,2,4,6,1,1,3,2
56077,1,45,16,1,4,6,1,1,3,2
56077,2,30,16,2,4,6,1,1,3,2
56078,1,55,16,1,4,6,2,,,
56078,2,34,16,1,4,6,1,1,2,2
56080,1,35,16,1,4,6,2,,,
56080,2,30,16,2,4,6,2,,,
56081,1,80,16,1,3,35,2,,,
