60250,1,,,,1,,,,,,
60268,1,,,,1,,,,,,
60181,2,,,,,,,,,1,
60043,1,,,,,,,,1,,
60233,1,,,,,,,,1,,
60029,5,,,,,,,,1,,
60192,1,,,,,,,,1,,
60301,1,,,,,,,,1,,
60317,1,,,,,,,,1,,
60097,6,,,,,,,,1,,
60105,2,,,,,,,,1,,
60235,1,,,,,,,,1,,
60246,1,,,,,,,,1,,
60294,1,,,,,,,,1,,
60115,1,,,,,,,,1,,
60157,1,,,,,,,,1,,
60236,1,1,,,,,,,,,
60013,1,1,,,,,,,,,
60089,1,1,,,,,,,,,
60341,1,1,,,,,,,,,
60079,1,,,1,,,,,,,
60342,2,,1,1,,,,,,,
60016,2,,,1,,,,,,,
60057,2,,1,,,,,,,,
60041,6,,1,,,,,,,,
60100,5,,1,,,,,,,,
60011,2,,1,,,,,,,,
60227,1,,1,,,,,,,,
60321,2,,1,,,,,,,,
60252,1,,1,,,,,,,,
60236,2,,1,1,,,1,,,,
60262,6,,1,,,,,,,,
60093,2,,1,,,,,,,,
60313,2,,1,,,,,,,,
60241,2,,1,,,,,,,,
60312,1,,,,,,,,,,1
