18001,1,68,10,1,3,3,2,,,
18001,2,38,14,1,3,3,1,1,3,2
18001,3,28,12,2,3,3,2,,,
18004,1,40,10,1,4,32,1,26,1,2
18004,2,35,10,2,,32,2,,,
18007,1,45,7,1,2,17,1,21,1,1
18007,2,40,16,2,1,17,1,1,2,2
18009,1,38,9,1,3,3,1,1,3,2
18009,2,35,8,2,3,3,2,,,
18010,1,30,10,1,3,3,1,9,3,1
18011,1,80,2,1,3,3,2,,,
18011,10,40,10,1,3,3,1,1,3,2
18011,11,35,10,2,3,3,2,,,
18011,2,60,16,2,3,3,2,,,
18011,3,45,10,1,3,3,1,1,3,2
18011,4,38,10,2,3,3,2,,,
18011,5,20,13,1,3,3,2,,,
18012,1,48,7,1,3,3,1,1,3,2
18012,2,42,7,2,3,3,2,,,
18012,3,18,12,1,4,17,1,17,,2
18013,1,50,10,1,3,3,1,1,3,2
18013,2,45,7,2,3,3,2,,,
18015,1,55,10,1,3,3,1,1,3,2
18015,2,45,7,2,3,3,2,,,
18017,1,27,10,1,3,3,1,1,3,2
18017,2,22,10,1,3,3,2,,,
18017,3,21,10,1,3,3,2,,,
18017,4,20,12,1,3,3,2,,,
18017,5,18,13,1,3,3,2,,,
18020,1,46,7,1,3,3,1,1,3,2
18020,2,40,16,2,3,3,1,1,3,2
18024,1,52,7,1,3,3,1,1,2,2
18024,2,36,4,2,3,3,2,,,
18027,1,38,12,1,3,3,2,,,
18027,2,30,10,2,3,3,2,,,
18029,1,48,10,1,4,3,1,1,2,2
18029,2,45,16,2,3,3,2,,,
18029,3,18,12,1,4,3,2,,,
18030,1,45,14,1,3,3,2,,,
18030,2,34,10,2,3,3,2,,,
18031,1,34,10,1,3,3,2,,,
18031,2,24,10,1,4,3,2,,,
18033,1,35,12,1,3,3,1,1,2,2
18033,4,50,16,2,3,3,2,,,
18039,1,55,10,1,3,3,2,,,
18039,2,45,7,2,3,3,2,,,
18039,6,50,16,2,4,3,2,,,
18041,1,65,7,1,3,3,1,14,2,2
18041,2,58,16,1,3,3,2,,,
18043,1,24,10,1,3,3,1,1,2,2
18043,2,22,10,2,3,3,2,,,
18043,6,40,16,1,3,3,2,,,
18044,1,55,16,1,3,3,2,,,
18044,2,35,10,2,3,3,1,7,2,2
18045,1,63,10,1,3,3,1,1,3,2
18045,2,60,16,2,3,3,1,1,3,2
18045,3,35,12,1,3,3,1,1,3,2
18045,5,25,10,2,3,3,2,,,
18049,1,50,7,1,3,3,1,1,3,1
18049,2,45,10,2,3,3,2,,,
18049,4,45,11,1,3,3,2,,,
18049,5,35,10,2,3,3,2,,,
18049,8,42,11,1,3,3,2,,,
18049,9,32,10,2,3,3,2,,,
18050,1,50,10,2,3,3,2,,,
18050,2,40,10,1,3,3,1,1,2,1
18055,1,50,2,1,3,3,1,1,2,1
18055,2,45,16,2,3,3,1,1,2,2
18056,1,50,4,1,3,3,1,1,2,2
18056,2,40,7,2,3,3,2,,,
18058,1,37,7,1,3,3,1,1,2,2
18058,2,33,16,2,3,3,1,1,2,2
18058,5,35,10,1,3,3,1,1,2,2
18058,6,25,10,2,3,3,1,1,2,2
18059,1,50,2,1,3,3,2,,,
18059,2,35,16,2,3,3,2,,,
18060,1,45,10,1,3,3,1,1,2,2
18060,2,40,8,2,3,3,1,1,2,2
18060,4,18,10,1,3,3,2,,,
18061,1,45,4,1,3,3,1,14,3,2
18061,2,35,16,2,3,3,1,1,2,2
18062,1,49,8,1,3,3,1,13,1,1
18062,2,35,7,2,3,3,2,,,
18064,1,70,2,1,3,3,1,1,2,2
18064,10,35,10,1,3,3,1,1,2,2
18064,11,25,9,2,3,3,2,,,
18064,13,31,9,1,3,3,1,1,2,2
18064,14,22,10,2,3,3,1,1,2,2
18064,2,65,4,2,3,3,2,,,
18064,3,40,9,1,3,3,1,1,2,2
18064,4,35,12,2,3,3,1,1,2,2
18064,7,37,8,1,3,3,1,1,2,2
18064,8,30,12,2,3,3,1,1,2,2
18066,1,49,6,1,4,3,2,,,
18066,2,47,7,2,3,3,2,,,
18066,3,32,10,1,4,3,2,,,
18066,4,26,10,2,4,3,2,,,
18068,1,40,16,2,2,17,1,1,2,2
18071,1,65,1,1,2,17,2,,,
18071,2,35,11,1,2,17,1,14,2,2
18072,1,65,16,1,2,17,1,1,2,2
18072,2,45,16,2,2,17,2,,,
18074,1,50,16,1,2,17,1,14,1,1
18074,2,48,16,2,2,17,2,,,
18076,1,35,7,1,4,3,2,,,
18076,2,30,6,1,3,3,1,1,2,2
18077,1,50,10,1,4,19,1,1,2,2
18077,2,35,6,2,3,19,1,1,2,2
18077,5,35,7,1,4,19,1,9,,1
18077,6,25,11,2,3,19,2,,,
18079,1,50,16,2,3,3,1,13,3,2
18079,6,25,10,1,3,3,1,14,2,1
18079,7,23,7,2,3,3,2,,,
18080,1,41,7,1,3,3,1,1,2,2
18080,2,32,7,2,3,3,2,,,
18085,1,70,16,2,3,3,2,,,
18085,2,40,16,1,3,3,1,14,2,2
18085,3,19,10,1,3,3,2,,,
18086,1,45,16,1,3,3,1,14,3,2
18086,2,40,16,2,3,3,1,14,3,2
18086,3,32,6,1,3,3,1,14,3,2
18086,4,27,12,2,3,3,1,15,3,2
18089,1,63,12,1,3,3,2,,,
18089,2,55,7,2,3,3,2,,,
18089,3,34,14,1,3,3,1,1,3,2
18089,4,23,12,2,3,3,2,,,
18090,1,42,5,2,3,3,1,14,3,2
18090,2,37,16,1,3,3,1,14,3,2
18090,3,19,10,1,3,3,2,,,
18091,1,30,10,1,3,3,1,14,2,2
18091,2,25,10,2,3,3,1,14,2,2
18091,4,55,3,1,3,3,1,1,2,1
18091,5,50,16,2,3,3,2,,,
18094,1,65,10,1,3,3,2,,,
18094,2,55,5,2,3,3,2,,,
18094,4,28,7,1,3,3,2,,,
18094,5,27,10,1,3,3,2,,,
18094,6,26,14,1,3,3,2,,,
18094,7,25,13,1,3,3,2,,,
18098,1,34,14,1,3,3,1,13,2,1
18098,2,25,10,2,4,3,2,,,
18098,5,28,14,1,3,3,1,13,2,1
18098,6,20,10,2,4,3,2,,,
18100,1,65,10,1,3,3,1,1,2,2
18105,1,40,9,1,3,3,1,1,3,2
18105,2,28,7,2,-999,3,2,,,
18105,5,50,16,1,4,3,2,,,
18105,6,38,16,2,4,3,2,,,
18107,1,42,9,1,3,3,1,1,3,2
18107,2,38,8,2,4,3,1,17,,2
18108,1,44,9,1,4,3,1,1,2,2
18108,2,37,6,2,-999,3,1,1,2,2
18109,1,35,11,1,3,3,1,1,2,1
18109,2,25,7,2,-999,3,1,1,3,2
18111,1,45,5,1,-999,3,1,14,3,2
18111,2,38,5,2,-999,3,2,,,
18114,1,50,5,1,-999,3,1,1,3,2
18114,2,46,16,2,-999,3,1,1,2,2
18114,3,30,13,1,-999,3,1,1,2,2
18114,4,25,7,2,4,3,2,,,
18117,1,45,7,1,4,3,2,,,
18117,2,40,16,2,3,3,2,,,
18117,3,18,10,1,4,17,2,,,
18118,1,55,13,1,4,3,1,1,2,2
18118,2,40,7,2,-999,3,1,1,2,2
18119,2,35,5,2,-999,3,2,,,
18121,1,38,1,1,4,5,1,1,2,2
18121,2,30,5,2,3,7,1,1,2,2
18123,1,32,16,1,2,17,1,1,2,2
18123,2,25,7,2,2,17,1,1,2,2
18123,4,32,16,1,2,17,1,1,,1
18123,5,22,6,2,2,17,2,,,
18125,1,35,2,2,2,17,1,16,1,1
18125,2,18,10,2,2,17,2,,,
18127,1,70,2,2,2,17,2,,,
18127,2,60,16,2,2,17,1,1,2,2
18127,3,50,3,2,2,17,1,1,2,2
18129,1,45,6,1,2,17,1,,2,1
18129,2,40,16,2,2,17,2,,,
18132,1,70,16,1,2,17,1,1,3,2
18132,2,60,16,2,2,17,2,,,
18132,3,40,7,1,2,17,2,,,
18132,4,30,5,2,2,17,2,,,
18132,8,30,12,1,2,17,1,1,2,2
18132,9,20,16,2,2,17,2,,,
18133,1,35,7,1,2,17,1,1,2,1
18133,2,25,3,2,2,17,2,,,
18134,1,38,5,2,1,1,1,1,2,2
18136,1,28,10,2,1,1,1,1,2,1
18136,2,22,7,1,1,1,2,,,
18139,1,60,16,2,1,1,2,,,
18139,2,45,16,1,1,1,1,1,2,1
18139,3,22,10,1,1,1,2,,,
18139,4,40,16,1,1,1,1,10,2,1
18142,1,32,11,1,1,1,1,22,2,1
18142,2,27,10,2,1,1,1,1,2,1
18142,5,65,2,2,1,1,1,1,2,1
18142,6,50,7,1,1,1,1,1,2,1
18143,1,60,16,1,1,1,2,,,
18143,2,50,16,2,1,1,1,1,2,1
18147,1,45,10,1,1,1,1,27,1,1
18147,2,30,5,2,1,1,2,,,
18147,4,28,6,1,1,1,1,,3,1
18149,1,28,7,1,1,1,1,1,2,1
18149,2,22,3,2,1,1,2,,,
18152,1,35,16,1,1,1,1,1,2,2
18154,1,45,16,1,1,1,1,1,2,1
18154,2,38,16,2,1,1,2,,,
18156,1,60,16,1,3,3,2,,,
18156,2,50,10,2,3,3,1,8,2,2
18156,3,30,10,1,3,3,1,8,2,1
18156,4,25,5,2,3,3,1,1,2,2
18158,1,36,10,1,3,3,1,11,2,2
18158,2,28,9,2,3,3,2,,,
18160,1,60,14,1,3,19,1,31,2,1
18160,2,52,16,2,3,19,2,,,
18160,3,35,10,1,3,19,1,1,2,2
18160,4,29,10,2,3,19,1,14,2,2
18160,7,26,10,1,3,19,1,14,2,2
18161,1,65,7,1,3,3,1,1,3,2
18161,2,50,16,2,3,3,2,,,
18161,4,25,10,1,3,3,2,,,
18163,1,45,7,1,3,3,1,1,3,2
18163,2,40,7,2,3,3,2,,,
18166,1,30,16,1,1,1,1,1,2,2
18166,2,28,16,2,1,1,2,,,
