23141,7,,,,1,,,,,,
23196,1,,,,1,,,,,,
23110,1,,,,1,,,,,,
23211,1,,,,1,,,,,,
23206,1,,,,,,,1,,,
23011,2,,,,,,,,1,,
23139,1,,,,,,,,1,,
23154,1,,,,,,,,1,,
23008,1,,,,,,,,1,,
23138,1,,,,,,,,1,,
23224,1,,,,,,,,1,,
23096,1,,,,,,,,1,,
23046,1,,,,,,,,1,,
23008,4,,,,,,,,1,,
23188,1,1,,,,,,,,,
23146,1,,,1,,,,,,,
23033,1,,,1,,,,,,,
23076,2,,,1,,,,,,,
23209,2,,1,,,,,,,,
23033,2,,1,,,,,,,,
23104,4,,1,,,,,,,,
23101,2,,1,,,,,,,,
23115,2,,1,,,,,,,,
23167,2,,1,,,,,,,,
23181,4,,1,,,,,,,,
23195,5,,1,,,,,,,,
23158,2,,1,,,,,,,,
23221,5,,1,,,,,,,,
23130,2,,1,,,,,,,,
23202,2,,1,,,,,,,,
