41023,5,,,,,,,1,,,
41128,1,,,,,,,,1,,
41012,1,,,,,,,,1,,
41143,1,,,,,,,,1,,
41079,1,,,,,,,,1,,
41111,5,1,,,,,,,,,
41129,1,1,,,,,,,,,
41012,1,,,1,,,,,,,
41007,2,,1,,,,,,,,
41074,2,,1,,,,,,,,
41004,2,,1,,,,,,,,
41145,5,,1,,,,,,,,
41097,2,,1,,,,,,,,
41010,2,,1,,,,,,,,
41015,2,,1,,,,,,,,
41039,7,,1,,,,,,,,
41140,2,,1,,,,,,,,
41002,2,,1,,,,,,,,
41010,5,,1,,,,,,,,
41035,1,,1,,,,,,,,
41101,2,,1,,,,,,,,
41140,4,,1,,,,,,,,
41077,2,,1,,,,,,,,
41068,2,,1,,,,,,,,
41165,2,,1,,,,,,,,
41077,1,,1,,,,,,,,
41029,2,,1,,,,,,,,
41026,2,,1,,,,,,,,
41009,2,,1,,,,,,,,
41093,2,,1,,,,,,,,
