02123,06,,,,1,,,,,,
02067,01,,,,1,,,,,,
02188,01,,,,,,,,1,,
02042,03,,,,,,,,1,,
02046,01,,,,,,,,1,,
02141,01,,,,,,,,1,,
02128,01,,,,,,,,1,,
02189,01,,,,,,,,1,,
02001,01,,,,,,,,1,,
02130,01,1,,,,,,,,,
02145,01,1,,,,,,,,,
02162,01,1,,,,,,,,,
02173,02,,1,1,,,,,,,
02110,03,,,1,,,,,,,
02055,01,,,1,,,,,,,
02123,03,,1,,,,,,,,
02162,04,1,1,,,,,,,,
02128,02,,1,,,,,,,,
02036,02,,1,,,,,,,,
02007,02,,1,,,,,,,,
02051,02,,1,,,,,,,,
02057,05,,1,,,,,,,,
02054,02,,1,,,,,,,,
02174,03,,1,,,,,,,,
02069,03,,1,,,,,,,,
