29164,1,,,,1,,,,,,
29107,1,,,,1,,,,,,
29147,4,,,,,,,,,1,
29049,3,1,,,,,1,,,,
29106,3,,,,,,1,,,,
30260,2,,,,,1,,,,,
29186,1,,,,,1,,,,,
29055,1,,,,,,,,1,,
29048,1,,,,,,,,1,,
29093,1,,,,,,,,1,,
29057,1,,,,,,,,1,,
29066,1,,,,,,,,1,,
29232,1,,,,,,,,1,,
29231,1,,,,,,,,1,,
29063,1,,,,,,,,1,,
29058,1,,,,,,,,1,,
29057,3,,,,,,,,1,,
29057,5,,,,,,,,1,,
29170,1,,,,,,,,1,,
29074,1,,,,,,,,1,,
29150,7,,,,,,,,1,,
29193,1,,,,,,,,1,,
29051,3,1,,,,,,,,,
29049,1,1,,,,,,,,,
29062,1,,,1,,,,,,,
29234,2,,,1,,,,,,,
29164,2,,1,,,,,,,,
29207,2,,1,,,,,,,,
29148,3,,1,,,,,,,,
29217,2,,1,,,,,,,,
