4000301,4000306,0,0,0,0,0,0,0
4000302,4000306,0,0,0,0,0,0,0
4000401,4000801,0,0,0,0,0,0,0
4000402,4000401,0,0,0,0,0,0,0
4000404,4020101,4020105,0,0,0,0,0,0
4000601,4001801,4001602,0,0,0,0,0,0
4000602,4000702,4000902,0,0,0,0,0,0
4001101,4000801,0,0,0,0,0,0,0
4001102,4000801,0,0,0,0,0,0,0
4001402,4000801,0,0,0,0,0,0,0
4001501,4000801,0,0,0,0,0,0,0
4001502,4001402,0,0,0,0,0,0,0
4001503,4001402,4002003,0,0,0,0,0,0
4001601,4000601,0,0,0,0,0,0,0
4001602,4000601,0,0,0,0,0,0,0
4001603,4000601,4000801,0,0,0,0,0,0
4001801,4000601,0,0,0,0,0,0,0
4001802,4001602,4000601,0,0,0,0,0,0
4002001,4003101,0,0,0,0,0,0,0
4002002,4003101,4002801,0,0,0,0,0,0
4002003,4002001,0,0,0,0,0,0,0
4002201,4000801,4002801,0,0,0,0,0,0
4002204,4002201,0,0,0,0,0,0,0
4002401,4002701,4002001,0,0,0,0,0,0
4002402,4002002,4002702,0,0,0,0,0,0
4002702,4002510,4002801,0,0,0,0,0,0
4002801,4001902,0,0,0,0,0,0,0
4003001,4000101,4000801,0,0,0,0,0,0
4003002,4000801,4020101,0,0,0,0,0,0
4003201,4003202,0,0,0,0,0,0,0
4003202,4003301,0,0,0,0,0,0,0
4003204,4003901,4003404,0,0,0,0,0,0
4003401,4018501,0,0,0,0,0,0,0
4003403,4003301,4003201,0,0,0,0,0,0
4003404,4003402,4003302,4003204,0,0,0,0,0
4003501,4000502,0,0,0,0,0,0,0
4003502,4008805,4000502,0,0,0,0,0,0
4003503,4003501,0,0,0,0,0,0,0
4003504,4000502,4008805,0,0,0,0,0,0
4003801,4003802,4003405,0,0,0,0,0,0
4003802,4003804,4003801,0,0,0,0,0,0
4003804,4004213,4019202,0,0,0,0,0,0
4004401,4006201,0,0,0,0,0,0,0
4004402,4008703,0,0,0,0,0,0,0
4004501,4020102,4020901,0,0,0,0,0,0
