09143,01,,,,1,,,,,,
09109,01,,,,1,,,,,,
09049,06,,,,1,,,,,,
09050,01,,,,1,,,,,,
09129,03,,1,,,,,1,,,
09179,01,,,,,,,,1,,
09086,01,,,,,,,,1,,
09128,01,,,,,,,,1,,
09009,05,,,,,,,,1,,
09019,03,,,,,,,,1,,
09149,01,1,,,,,,,,,
09133,01,1,,,,,,,,,
09155,01,1,,,,,,,,,
09179,01,1,,,,,,,,,
09118,06,1,,,,,,,,,
09197,02,,,1,,,,,,,
09092,01,,,1,,,,,,,
09256,01,,,1,,,,,,,
09104,02,,1,,,,,,,,
09073,02,,1,,,,,,,,
09165,09,,1,,,,,,,,
09120,02,,1,,,,,,,,
09165,05,,1,,,,,,,,
09134,02,,1,,,,,,,,
09107,04,,1,,,,,,,,
09137,01,,1,,,,,,,,
09112,04,,1,,,,,,,,
09069,02,,1,,,,,,,,
09180,02,,1,,,,,,,,
09194,02,,1,,,,,,,,
09165,05,,1,,,,,,,,
09165,02,,1,,,,,,,,
09177,04,,1,,,,,,,,
09176,02,,1,,,,,,,,
