2700301,2700303,0,0,0,0,0,0,0
2700302,2700301,2700102,0,0,0,0,0,0
2700303,2700301,0,0,0,0,0,0,0
2700401,2700402,2700301,0,0,0,0,0,0
2700402,2700303,0,0,0,0,0,0,0
2700404,2700303,0,0,0,0,0,0,0
2700601,0,0,0,0,0,0,0,0
2700602,0,0,0,0,0,0,0,0
2701201,0,0,0,0,0,0,0,0
2701202,2701401,0,0,0,0,0,0,0
2701401,2705105,2701402,0,0,0,0,0,0
2701402,2701401,0,0,0,0,0,0,0
2701501,2701502,2701503,0,0,0,0,0,0
2701502,2702004,2701501,0,0,0,0,0,0
2701503,2701501,2701402,0,0,0,0,0,0
2701601,2701602,0,0,0,0,0,0,0
2701602,2701601,0,0,0,0,0,0,0
2701701,2705101,2701701,0,0,0,0,0,0
2701702,2701704,2701503,0,0,0,0,0,0
2701704,2701702,0,0,0,0,0,0,0
2702101,2702302,0,0,0,0,0,0,0
2702201,2702202,0,0,0,0,0,0,0
2702202,0,0,0,0,0,0,0,0
2702301,2700403,0,0,0,0,0,0,0
2702302,2701704,0,0,0,0,0,0,0
2702303,0,0,0,0,0,0,0,0
2702401,2702402,0,0,0,0,0,0,0
2702402,2702402,0,0,0,0,0,0,0
2702601,0,0,0,0,0,0,0,0
2702901,2700702,2702901,0,0,0,0,0,0
2702902,2701002,0,0,0,0,0,0,0
2703001,2703002,0,0,0,0,0,0,0
2703002,2703001,0,0,0,0,0,0,0
2703101,0,0,0,0,0,0,0,0
2703102,2703104,0,0,0,0,0,0,0
2703201,2703202,0,0,0,0,0,0,0
2703202,0,0,0,0,0,0,0,0
2703501,2703502,0,0,0,0,0,0,0
2703502,2703501,0,0,0,0,0,0,0
2703801,2703802,0,0,0,0,0,0,0
2703802,2703104,0,0,0,0,0,0,0
2704102,2704002,0,0,0,0,0,0,0
2704401,2704402,2716101,0,0,0,0,0,0
2704402,0,0,0,0,0,0,0,0
2704501,2704402,0,0,0,0,0,0,0
2704701,2704703,0,0,0,0,0,0,0
2704702,0,0,0,0,0,0,0,0
2704703,2704704,0,0,0,0,0,0,0
2704704,0,0,0,0,0,0,0,0
2705001,2705002,0,0,0,0,0,0,0
2705002,0,0,0,0,0,0,0,0
2705501,2705502,0,0,0,0,0,0,0
2705502,2709302,0,0,0,0,0,0,0
2705601,2705602,0,0,0,0,0,0,0
2705602,2705601,0,0,0,0,0,0,0
2705801,0,0,0,0,0,0,0,0
2705802,0,0,0,0,0,0,0,0
2705803,0,0,0,0,0,0,0,0
2705902,0,0,0,0,0,0,0,0
2706001,0,0,0,0,0,0,0,0
2706002,0,0,0,0,0,0,0,0
2706003,2706004,0,0,0,0,0,0,0
2706004,0,0,0,0,0,0,0,0
2706201,0,0,0,0,0,0,0,0
2706202,0,0,0,0,0,0,0,0
2706801,0,0,0,0,0,0,0,0
2706802,0,0,0,0,0,0,0,0
2706803,0,0,0,0,0,0,0,0
2706804,0,0,0,0,0,0,0,0
2706901,0,0,0,0,0,0,0,0
2706902,0,0,0,0,0,0,0,0
2706903,2713203,2707505,0,0,0,0,0,0
2706905,0,0,0,0,0,0,0,0
2706906,0,0,0,0,0,0,0,0
2706907,2710504,2707505,0,0,0,0,0,0
2707001,2711403,0,0,0,0,0,0,0
2707002,2714102,0,0,0,0,0,0,0
2707501,2711801,0,0,0,0,0,0,0
2707502,2711002,0,0,0,0,0,0,0
2707505,2706403,0,0,0,0,0,0,0
2707506,2706701,0,0,0,0,0,0,0
2707507,2706702,0,0,0,0,0,0,0
2707601,2707802,0,0,0,0,0,0,0
2707602,0,0,0,0,0,0,0,0
2707801,2712001,0,0,0,0,0,0,0
2707802,2707602,0,0,0,0,0,0,0
2707803,2707602,0,0,0,0,0,0,0
2707901,0,0,0,0,0,0,0,0
2707902,2711304,0,0,0,0,0,0,0
2708501,2708502,0,0,0,0,0,0,0
2708502,2708501,2708504,0,0,0,0,0,0
2708503,0,0,0,0,0,0,0,0
2708504,2708804,0,0,0,0,0,0,0
2709001,2709001,2708801,0,0,0,0,0,0
2709002,2709002,2708802,0,0,0,0,0,0
2709201,2709801,2709201,0,0,0,0,0,0
2709202,2709102,2709802,0,0,0,0,0,0
2709301,2715901,0,0,0,0,0,0,0
2709302,2708402,0,0,0,0,0,0,0
2709501,2709501,0,0,0,0,0,0,0
2709502,2709503,2712702,0,0,0,0,0,0
2709503,2709502,2712702,0,0,0,0,0,0
2709701,2709702,0,0,0,0,0,0,0
2709702,0,0,0,0,0,0,0,0
