50002,1,36,7,1,3,2,1,1,2,2,2,1,2,1,1,2
50002,2,28,10,2,3,2,2,,,,1,1,1,1,1,2
50005,1,45,7,1,3,2,1,1,3,2,2,1,2,1,1,2
50005,2,40,16,2,3,2,1,1,3,2,2,2,2,1,1,2
50005,3,22,9,1,3,2,2,,,,2,2,2,3,3,
50009,1,45,13,1,3,2,1,1,3,2,2,1,1,1,1,3
50009,2,33,6,2,3,2,2,,,,2,2,1,1,1,3
50010,1,35,6,1,3,16,1,1,3,2,2,2,1,1,1,6
50010,2,30,11,2,3,16,1,15,2,2,2,2,1,1,1,6
50011,1,61,14,1,3,16,2,,,,2,1,1,1,1,3
50011,2,51,2,2,3,16,2,,,,2,2,1,1,1,3
50012,1,45,12,1,4,6,1,1,3,2,2,1,1,1,1,6
50012,2,35,9,2,4,6,2,,,,2,2,2,1,1,6
50014,1,33,13,2,4,6,1,1,3,2,2,1,1,1,3,
50014,2,23,12,2,4,6,2,,,,2,2,1,3,3,
50017,1,48,7,1,4,7,1,5,2,1,2,2,2,3,3,
50017,2,24,5,1,4,7,2,,,,2,2,2,3,3,
50018,1,50,7,1,4,6,1,1,2,2,2,2,2,1,1,3
50018,2,47,4,2,4,6,1,1,2,2,2,1,2,1,1,3
50021,1,50,10,1,4,7,1,13,2,1,2,2,2,3,1,2
50021,2,40,7,2,4,6,1,1,2,2,2,2,2,3,1,2
50024,1,32,13,1,4,6,1,1,3,2,2,1,1,1,1,3
50024,2,24,13,2,4,6,2,,,,2,2,1,1,1,3
50024,3,64,10,1,4,6,1,1,3,2,2,1,2,1,1,3
50025,1,42,10,1,4,6,1,1,3,2,2,2,1,1,1,3
50025,2,33,11,2,4,6,2,,,,2,2,1,1,1,3
50026,1,42,9,1,4,6,1,1,3,2,2,1,1,1,1,6
50026,2,31,9,2,4,6,2,,,,2,2,1,1,1,6
50027,1,42,15,1,4,6,1,34,2,1,2,2,1,1,1,6
50027,2,35,10,2,4,6,1,1,3,2,2,2,2,1,1,6
50031,1,42,9,1,4,6,1,13,2,1,2,2,2,1,1,1
50031,2,38,10,2,4,6,2,,,,1,1,1,1,1,1
50033,1,60,7,1,4,6,1,1,3,2,2,1,2,1,1,6
50033,2,50,4,2,4,6,2,,,,2,2,2,1,1,6
50033,3,27,14,1,4,6,1,1,3,2,2,2,2,1,1,6
50033,4,22,12,2,4,6,2,,,,2,2,2,3,3,
50034,1,50,7,1,4,6,1,1,3,2,1,2,1,1,3,
50034,2,45,5,2,4,6,1,1,3,2,2,2,1,1,3,
50036,1,36,14,1,4,6,1,1,3,2,2,1,1,1,3,
50036,2,30,12,2,4,6,2,,,,2,2,1,1,3,
50037,1,30,14,1,4,6,1,32,2,1,2,1,1,3,1,6
50038,1,50,12,1,4,6,1,1,3,2,2,1,1,1,1,2
50038,2,40,12,2,4,6,2,,,,2,2,2,1,1,2
50045,1,45,10,1,4,6,1,1,3,1,2,1,1,1,1,6
50045,2,38,11,2,4,6,2,,,,2,2,2,1,1,6
50046,1,60,10,1,4,6,2,,,,2,1,1,1,1,6
50046,2,50,7,2,4,6,2,,,,2,2,1,1,1,6
50046,3,19,9,1,4,6,2,,,,2,2,2,3,1,6
50050,1,48,14,1,4,6,1,1,3,2,2,1,1,1,1,6
50050,2,42,7,2,4,6,2,,,,2,2,2,1,1,6
50050,3,20,13,1,4,6,2,,,,2,2,2,3,1,6
50051,1,60,16,1,4,6,1,1,2,2,2,2,2,1,1,3
50051,2,35,10,1,4,6,1,1,2,2,2,1,2,1,1,3
50051,3,30,16,2,4,6,1,7,1,2,2,2,1,1,1,3
50052,1,50,7,1,4,6,1,1,3,2,2,2,2,1,1,1
50052,2,39,5,2,4,6,1,1,3,2,2,2,2,1,1,1
50054,1,50,10,1,4,6,1,1,3,2,2,1,2,1,1,6
50054,2,45,10,2,4,6,2,,,,2,2,2,1,1,6
50055,1,46,14,1,4,6,1,16,1,2,2,1,1,1,1,6
50055,2,38,7,2,4,6,2,,,,2,2,2,1,1,6
50058,1,55,10,1,4,6,1,1,3,2,2,2,1,1,1,6
50058,2,50,7,2,4,6,1,1,3,2,2,2,2,1,1,6
50059,1,50,10,1,4,6,1,1,3,2,2,1,1,1,1,6
50059,2,45,10,2,4,6,1,1,3,2,2,2,2,1,1,6
50060,1,50,15,1,4,6,1,1,3,2,2,1,1,1,1,6
50060,2,43,10,2,4,6,2,,,,2,1,1,1,1,6
50062,7,30,4,2,1,1,1,1,3,2,2,2,2,3,1,1
50065,1,60,16,2,1,1,2,,,,2,2,2,1,1,1
50065,2,54,16,1,1,1,2,,,,2,2,2,1,1,1
50065,3,25,12,1,1,1,1,1,3,2,2,2,1,1,1,6
50068,1,55,16,1,3,13,1,1,3,2,2,1,2,1,1,1
50068,2,45,16,2,3,13,2,,,,2,2,2,1,1,1
50069,1,27,10,2,3,13,2,,,,2,2,2,1,1,1
50073,1,65,16,1,2,17,2,,,,2,2,2,1,1,1
50073,2,58,16,2,2,17,2,,,,2,2,2,1,1,1
50073,3,37,14,1,2,17,1,1,2,2,2,2,2,1,1,1
50073,4,34,5,2,2,17,1,1,2,2,2,2,2,1,1,1
50074,1,50,16,1,2,17,1,1,2,2,2,2,2,1,1,2
50074,2,45,16,2,2,17,2,,,,2,2,2,1,1,2
50074,3,23,10,1,2,17,2,,,,2,2,2,3,1,2
50074,4,30,8,2,2,17,1,1,2,2,2,2,2,3,3,
50075,1,50,10,1,4,6,1,1,3,2,2,2,1,1,1,6
50075,2,45,7,2,4,6,2,,,,2,2,2,1,1,6
50075,3,24,14,1,4,6,1,16,2,2,2,2,2,3,1,6
50075,4,20,15,1,4,6,2,,,,2,2,2,3,1,6
50077,1,40,7,1,4,6,1,1,3,2,2,1,1,1,1,6
50077,2,32,7,2,4,6,2,,,,1,1,1,1,1,6
50079,1,42,15,1,4,6,1,1,3,2,2,1,1,1,1,3
50079,2,33,10,2,4,6,2,,,,2,2,2,1,1,3
50080,1,52,14,1,4,6,1,34,2,1,2,1,1,1,1,3
50080,2,45,10,2,4,6,2,,,,2,2,2,1,1,3
50081,1,64,10,1,4,6,1,1,3,2,2,1,1,1,1,6
50081,2,50,1,2,4,6,1,7,1,2,1,1,1,1,1,6
50081,3,35,12,1,4,6,1,1,3,2,2,1,2,1,1,6
50081,4,21,10,2,4,6,2,,,,2,2,2,3,3,
50088,1,45,7,1,4,6,1,1,3,2,2,2,1,1,3,
50088,2,38,4,2,4,6,2,,,,2,2,1,1,3,
50089,1,49,7,1,4,6,2,,,,2,2,1,1,1,3
50089,2,37,6,2,4,6,2,,,,2,2,1,1,1,3
50090,1,35,4,2,4,6,1,1,2,2,2,2,1,3,3,
50090,2,27,7,2,4,6,1,1,2,2,2,2,2,3,3,
50093,1,45,7,1,4,6,1,1,3,2,2,1,1,1,1,2
50093,2,35,10,2,4,6,2,,,,2,2,1,1,1,2
50095,1,40,12,1,3,13,1,1,3,2,2,2,1,1,1,6
50095,2,35,10,2,3,13,1,1,3,2,2,2,2,1,1,6
50098,1,50,12,1,4,6,1,1,3,2,2,1,1,1,1,6
50098,2,45,10,2,4,6,2,,,,2,2,1,1,1,6
50099,1,52,12,1,3,13,1,16,1,1,2,2,1,1,1,3
50099,2,40,10,2,3,13,2,,,,2,2,2,1,1,3
50099,3,19,12,1,3,13,2,,,,2,2,1,3,1,6
50100,1,45,16,1,3,13,2,,,,2,2,2,1,1,1
50103,1,57,6,1,3,2,1,1,3,2,2,2,1,1,3,
50103,2,49,5,2,3,2,2,,,,1,1,1,1,3,
50104,1,40,7,1,4,6,1,1,3,2,2,1,2,1,1,5
50104,2,38,10,2,4,6,1,2,1,1,2,1,1,1,1,3
50106,1,48,15,1,4,6,1,1,3,2,2,1,2,1,1,2
50106,2,35,10,2,4,6,2,,,,2,2,2,1,1,2
50107,1,44,12,1,4,6,1,1,3,2,2,1,1,1,1,6
50107,2,38,12,2,4,6,2,,,,2,2,1,1,1,6
50109,1,40,12,1,4,6,1,1,3,2,2,1,1,1,1,6
50109,2,37,4,2,4,6,2,,,,2,1,2,1,1,6
50110,1,50,16,1,3,2,1,1,2,2,2,1,1,1,1,2
50110,2,45,16,2,3,2,2,,,,1,1,1,1,1,2
50110,3,20,7,1,3,2,2,,,,2,2,2,3,1,2
