7000101,7000201,7001401,7000403,7018907,0,0,0,0
7000102,7001102,7018202,7008302,7006402,0,0,0,0
7000103,7000702,7000302,0,0,0,0,0,0
7000104,7000802,7018202,7000702,0,0,0,0,0
7000401,7000301,7001201,0,0,0,0,0,0
7000402,7000702,7001202,7006302,7005702,0,0,0,0
7000403,7018701,7004301,7019901,7018601,0,0,0,0
7000404,7000701,7001202,7006301,7003407,0,0,0,0
7000701,7000901,7001001,7000403,7000503,0,0,0,0
7000702,7006202,7000901,7001002,7000202,0,0,0,0
7000801,7006301,7005701,7010901,7013209,0,0,0,0
7000802,7001402,7000201,7001704,7000102,0,0,0,0
7001001,7012101,7000503,7001402,7013405,0,0,0,0
7001101,7000901,7001001,7001201,7008001,0,0,0,0
7001102,7020502,7000902,7000102,7005002,0,0,0,0
7001301,7001001,7000403,7000201,7000101,0,0,0,0
7001302,7000702,7008302,7000102,7005906,0,0,0,0
7001305,7000102,7000701,7000402,7000901,0,0,0,0
7001501,7015401,7002901,7002001,7006801,0,0,0,0
7001502,7001002,7002204,7003701,7010305,0,0,0,0
7001701,7018101,7002901,7003409,7006801,0,0,0,0
7001702,7007102,7007702,7003702,7003502,0,0,0,0
7001801,7007002,7002906,7001102,7006802,0,0,0,0
7002001,7003301,7008001,7011103,7002201,0,0,0,0
7002002,7003302,7001902,7011104,7002202,0,0,0,0
7002101,7013601,7002201,7010006,7000901,0,0,0,0
7002102,7007306,7005701,7010007,0,0,0,0,0
7002401,7002001,7001701,0,0,0,0,0,0
7002402,7002902,7011402,7011202,0,0,0,0,0
7002501,7002001,7017401,0,0,0,0,0,0
7002502,7002402,7002902,7002702,7003002,0,0,0,0
7002601,7003101,7002901,7016001,7013703,0,0,0,0
7002602,7002402,7002902,7002802,0,0,0,0,0
7002801,7003801,7003001,7002901,7003101,0,0,0,0
7002802,7002501,7003002,7002602,0,0,0,0,0
7003201,7018906,7007102,0,0,0,0,0,0
7003401,7010304,7003801,7018701,7017301,0,0,0,0
7003402,7004802,7018702,7011002,7002202,0,0,0,0
7003409,7004902,7009902,7003602,7003502,0,0,0,0
7003601,7008201,7004501,7006801,7006101,0,0,0,0
7003602,7009902,7004502,7001602,7003402,0,0,0,0
7003801,7017101,7007801,7018907,0,0,0,0,0
