5500201,5500202,5500302,5500402,0,0,0,0,0
5500202,5503908,5504603,0,0,0,0,0,0
5500301,5500102,5502601,0,0,0,0,0,0
5500302,5502802,5500103,5500402,0,0,0,0,0
5500303,5501511,0,0,0,0,0,0,0
5500901,5501001,5501803,5501301,5501901,0,0,0,0
5500902,5500402,5501804,0,0,0,0,0,0
5501001,5500901,0,0,0,0,0,0,0
5501002,5502202,5500402,5500902,0,0,0,0,0
5501201,5501803,5501301,0,0,0,0,0,0
5501202,5501302,5501602,5505202,0,0,0,0,0
5501203,5502601,5504201,0,0,0,0,0,0
5501204,5501804,5501203,5501606,0,0,0,0,0
5501301,5501203,5501605,0,0,0,0,0,0
5501302,5501204,5501606,0,0,0,0,0,0
5501401,5501501,5500901,0,0,0,0,0,0
5501402,5500902,5502602,5500302,0,0,0,0,0
5501501,5501901,5503001,0,0,0,0,0,0
5501502,5501501,5501402,5501302,0,0,0,0,0
5501509,5501302,5501402,5502602,0,0,0,0,0
5501511,5500303,0,0,0,0,0,0,0
5501601,5500901,5501803,0,0,0,0,0,0
5501602,5501204,5500402,5500902,0,0,0,0,0
5501605,5504201,5501606,5501301,0,0,0,0,0
5501606,5501605,5500902,5501204,0,0,0,0,0
5501901,5503001,5501501,0,0,0,0,0,0
5501902,5501901,0,0,0,0,0,0,0
5502101,5504101,5504002,0,0,0,0,0,0
5502102,5504003,5502802,0,0,0,0,0,0
5502103,5504703,5502903,0,0,0,0,0,0
5502104,5502010,5501902,0,0,0,0,0,0
5502301,5502201,0,0,0,0,0,0,0
5502302,5501804,5501302,0,0,0,0,0,0
5502801,5502601,5504002,0,0,0,0,0,0
5502802,5500302,5503002,0,0,0,0,0,0
5503001,5502601,5501501,0,0,0,0,0,0
5503002,5502802,5503102,5502702,0,0,0,0,0
5503101,5501803,5503102,0,0,0,0,0,0
5503102,5504302,5502702,0,0,0,0,0,0
5503301,5503202,0,0,0,0,0,0,0
5503302,5502702,5504202,0,0,0,0,0,0
5503501,5502701,5504201,0,0,0,0,0,0
5503502,5502702,0,0,0,0,0,0,0
5504001,5503001,0,0,0,0,0,0,0
5504002,5502601,5501803,5502101,0,0,0,0,0
5504003,5503302,5502102,5502702,0,0,0,0,0
5504201,5504101,5501203,0,0,0,0,0,0
5504202,5502702,5503502,0,0,0,0,0,0
5504401,5504505,0,0,0,0,0,0,0
5504403,5501803,5504505,0,0,0,0,0,0
5504404,5504506,0,0,0,0,0,0,0
5504701,5502701,0,0,0,0,0,0,0
5504702,5501804,0,0,0,0,0,0,0
5504703,5501803,5504704,0,0,0,0,0,0
5504704,5502702,5503502,0,0,0,0,0,0
5504707,5504406,0,0,0,0,0,0,0
5504708,5501502,5504506,0,0,0,0,0,0
5504801,5507701,5506501,0,0,0,0,0,0
5504802,5506202,5507702,0,0,0,0,0,0
5505001,5505801,5509008,0,0,0,0,0,0
5505002,5505802,5504702,0,0,0,0,0,0
5505003,5505007,0,0,0,0,0,0,0
5505004,5503701,5523903,0,0,0,0,0,0
5505007,5504606,0,0,0,0,0,0,0
5505101,5505702,0,0,0,0,0,0,0
5505401,5505601,5505701,0,0,0,0,0,0
5505402,5505702,5505602,0,0,0,0,0,0
5505501,5507004,0,0,0,0,0,0,0
5505502,5505101,5505301,0,0,0,0,0,0
5505601,5505401,5505701,0,0,0,0,0,0
5505602,5505702,5518002,0,0,0,0,0,0
5506101,5505402,5505602,0,0,0,0,0,0
5506102,5505601,5506601,0,0,0,0,0,0
5506103,5506003,0,0,0,0,0,0,0
5506301,5507201,0,0,0,0,0,0,0
