36041,4,,,,1,,,,,,
36152,1,,,,1,,,,,,
36005,2,,,,,,,1,,,
36285,2,,,,,,,1,,,
36030,1,,,,,,,,1,,
36264,1,,,,,,,,1,,
36075,2,,,,,,,,1,,
36053,1,,,,,,,,1,,
36271,1,,,,,,,,1,,
36260,1,,,,,,,,1,,
36072,1,,,,,,,,1,,
36286,1,,,,,,,,1,,
36069,1,,,,,,,,1,,
36168,2,,,,,,,,1,,
36227,1,,,,,,,,1,,
36027,1,,,,,,,,1,,
36179,3,,,,,,,,1,,
36075,1,,,,,,,,1,,
36140,1,,,,,,,,1,,
36002,1,1,,,,,,,,,
36095,1,1,,,,,,,,,
36086,1,,,1,,,,,,,
36042,1,,,1,,,,,,,
36002,4,,1,,,,,,,,
36101,1,,1,,,,,,,,
36043,2,,1,,,,,,,,
36050,2,,1,,,,,,,,
36027,3,,1,,,,,,,,
36167,2,,1,,,,,,,,
36114,2,,1,,,,,,,,
36010,2,,1,,,,,,,,
36250,4,,1,,,,,,,,
36158,2,,1,,,,,,,,
36193,2,,1,,,,,,,,
36173,2,,1,,,,,,,,
36257,2,,1,,,,,,,,
36183,2,,1,,,,,,,,
36248,2,,1,,,,,,,,
36230,2,,1,,,,,,,,
36067,2,,1,,,,,,,,
36286,4,,1,,,,,,,,
36140,2,,1,,,,,,,,
36151,2,,1,,,,,,,,
36235,2,,1,,,,,,,,
36208,2,,1,,,,,,,,
