60001,1,1,48
60001,2,2,40
60001,3,1,29
60001,4,2,20
60002,1,1,70
60002,2,2,60
60002,3,1,32
60002,4,2,12
60003,1,1,65
60003,2,2,59
60004,1,1,45
60004,2,2,38
60004,3,1,18
60004,4,1,16
60005,1,1,45
60005,2,2,38
60005,3,2,15
60006,1,2,55
60006,2,1,25
60007,1,1,40
60007,2,2,28
60007,3,1,9
60008,1,1,50
60008,2,2,41
60008,3,2,20
60008,4,1,17
60008,5,1,15
60008,6,2,12
60009,1,1,65
60009,2,2,50
60009,3,1,30
60009,4,2,25
60009,5,1,1
60010,1,1,35
60010,2,2,30
60010,3,1,10
60010,4,1,7
60010,5,1,52
60010,6,2,50
60011,1,1,26
60011,2,2,22
60011,3,1,5
60011,4,1,8
60011,5,1,22
60011,6,1,14
60011,7,1,60
60011,8,2,90
60012,1,1,60
60012,2,2,50
60012,3,2,25
60012,4,1,40
60012,5,1,18
60012,6,1,16
60013,1,1,54
60013,2,1,30
60013,3,2,22
60013,4,1,5
60013,5,1,2
60013,6,1,25
60014,1,1,35
60014,2,2,28
60014,3,1,5
60014,4,1,4
60015,1,1,58
60015,2,2,45
60015,3,1,18
60015,4,1,13
60016,1,1,38
60016,2,2,35
60016,3,1,16
60016,4,1,15
60016,5,1,9
60017,1,2,48
60017,2,2,20
60017,3,2,17
60017,4,1,13
60017,5,2,12
60018,1,1,48
60018,10,2,70
60018,2,2,42
60018,3,1,26
60018,4,2,22
60018,5,1,6
60018,6,1,4
60018,7,1,2
60018,8,1,22
60018,9,1,75
60019,1,1,50
60019,2,2,45
60019,3,1,25
60019,4,2,22
60019,5,1,24
60020,1,1,55
60020,2,2,45
60020,3,1,25
60020,4,2,20
60020,5,1,90
60021,1,1,35
60021,10,2,30
60021,2,2,28
60021,3,1,7
60021,4,2,5
60021,5,1,60
60021,6,2,55
60021,7,1,80
60021,8,2,70
60021,9,1,38
60022,1,1,25
60022,2,2,20
60022,3,1,2
60022,4,1,8
60023,1,1,40
60023,2,2,30
60023,3,2,8
60024,1,1,55
60024,2,2,45
60024,3,1,18
60024,4,2,5
60025,1,1,40
60025,2,2,35
60025,3,1,20
60025,4,1,18
60025,5,1,16
60026,1,1,49
60026,2,2,40
60026,3,2,18
60026,4,1,15
60026,5,1,14
60027,1,2,55
60027,2,2,35
60027,3,1,10
60027,4,2,8
60028,1,1,35
60028,2,2,28
60028,3,2,9
60028,4,2,7
60029,1,1,24
60029,2,2,20
60029,3,1,2
60029,4,1,19
60029,5,2,48
60029,6,2,60
60030,1,2,36
60030,2,1,14
60031,1,1,38
60031,2,2,22
60031,3,1,18
60031,4,2,16
60031,5,1,12
60031,6,2,1
60031,7,2,52
60032,1,1,50
60032,2,2,45
60032,3,1,18
60032,4,2,15
60032,5,2,13
60033,1,1,41
60033,2,2,32
60033,3,1,15
60033,4,2,13
60033,5,1,11
60033,6,1,30
60033,7,2,26
60033,8,2,8
60033,9,2,60
60034,1,1,25
60034,2,2,20
60034,3,2,3
60034,4,1,18
60035,1,1,50
60035,2,2,40
60035,3,1,20
60035,4,2,16
60035,5,2,1
60036,1,1,32
60036,2,2,28
60036,3,1,11
60036,4,2,8
60036,5,2,55
60037,1,1,40
60037,2,2,35
60037,3,1,17
60037,4,1,15
60037,5,1,12
60038,1,1,50
60038,2,2,45
60038,3,1,25
60038,4,2,20
60039,1,1,55
60039,2,2,42
60039,3,2,22
60039,4,2,19
60039,5,2,17
60039,6,2,16
60039,7,2,15
60039,8,2,13
60040,1,1,40
60040,2,2,32
60040,3,2,12
60040,4,2,10
60040,5,2,8
60041,1,1,30
60041,2,2,22
60041,3,1,5
60041,4,2,3
60041,5,1,70
60041,6,2,60
60042,1,1,50
60042,10,2,70
60042,2,2,45
60042,3,1,29
60042,4,2,23
60042,5,1,27
60042,6,2,22
60042,7,1,5
60042,8,1,23
60042,9,1,21
60043,1,1,70
60043,2,2,60
60043,3,1,38
60043,4,2,30
60043,5,1,5
60043,6,1,30
60043,7,2,23
60043,8,2,24
60044,1,1,48
60044,2,2,35
60044,3,2,18
60044,4,2,16
60044,5,1,14
60044,6,2,12
60044,7,1,75
60044,8,2,65
60045,1,1,55
60045,2,2,45
60045,3,2,20
60045,4,1,38
60045,5,2,35
60045,6,1,12
60046,1,1,60
60046,2,2,55
60046,3,1,35
60046,4,2,32
60046,5,1,9
60046,6,2,6
60046,7,2,23
60047,1,1,70
60047,2,2,60
60047,3,1,28
60047,4,1,26
60048,1,2,35
60048,2,1,11
60049,1,1,60
60049,2,2,55
60049,3,1,30
60049,4,2,25
60049,5,1,28
60049,6,1,26
60050,1,1,35
60050,2,2,28
60050,3,2,6
60050,4,2,4
60050,5,2,7
60051,1,2,50
60051,2,2,28
60051,3,1,24
60052,1,2,40
60052,2,1,23
60052,3,1,18
60053,1,1,50
60053,2,2,45
60053,3,1,25
60053,4,2,19
60054,1,1,30
60054,2,2,21
60054,3,2,4
60054,4,2,2
60054,5,1,25
60055,1,1,35
60055,2,2,28
60055,3,2,11
60055,4,2,9
60056,1,1,40
60056,2,2,35
60056,3,1,15
60056,4,1,13
60056,5,2,6
60057,1,1,50
60057,2,2,40
60057,3,2,12
60057,4,2,9
60057,5,2,7
60058,1,1,40
60058,2,2,35
60058,3,1,12
60059,1,1,58
60059,2,2,56
60059,3,1,38
60059,4,2,34
60059,5,1,15
60059,6,1,13
60060,1,1,50
60060,2,2,45
60060,3,1,22
60060,4,2,19
60060,5,1,17
60060,6,1,17
60061,1,1,60
60061,2,2,45
60061,3,1,30
60061,4,2,24
60061,5,1,3
60061,6,2,1
60062,1,1,39
60062,2,2,28
60062,3,2,13
60062,4,1,8
60063,1,1,50
60063,2,2,45
60063,3,1,25
60063,4,2,26
60063,5,1,30
60063,6,1,1
60064,1,1,38
60064,2,2,32
60064,3,2,15
60064,4,2,14
60065,1,1,44
60065,2,2,40
60065,3,1,21
60065,4,2,19
60065,5,2,17
60065,6,1,32
60065,7,2,26
60066,1,1,45
60066,2,2,38
60066,3,1,15
60066,4,1,13
60066,5,1,10
60066,6,1,43
60066,7,2,30
60066,8,2,4
60066,9,1,3
60067,1,1,55
60067,2,2,45
60067,3,2,17
60067,4,2,14
60067,5,2,12
60067,6,1,10
60067,7,1,105
60068,1,1,45
60068,2,2,40
60068,3,2,15
60068,4,1,12
60068,5,1,10
60069,1,1,37
60069,2,2,32
60069,3,1,8
60069,4,2,6
60069,5,2,40
60069,6,1,85
60069,7,2,75
60070,1,1,32
60070,10,2,65
60070,2,2,25
60070,3,1,3
60070,4,1,36
60070,5,2,26
60070,6,2,6
60070,7,1,2
60070,8,1,26
60070,9,1,25
60071,1,2,46
60071,2,2,21
60071,3,2,19
60072,1,1,38
60072,2,2,35
60072,3,1,14
60073,1,1,50
60073,2,2,45
60073,3,1,18
60074,1,1,45
60074,2,2,35
60074,3,2,8
60074,4,1,6
60075,1,1,50
60075,2,1,18
60075,3,1,14
60076,1,1,70
60076,2,2,60
60076,3,1,26
60077,1,1,68
60077,2,2,60
60077,3,1,30
60077,4,1,25
60077,5,2,18
60077,6,2,12
60077,7,1,10
60078,1,1,36
60078,2,2,28
60078,3,2,6
60078,4,2,2
60078,5,1,25
60078,6,2,20
60078,7,1,22
60078,8,2,56
60079,1,1,45
60079,2,2,35
60079,3,1,17
60079,4,1,12
60079,5,2,18
60079,6,1,80
60079,7,2,75
60080,1,1,31
60080,2,2,25
60080,3,1,5
60080,4,2,3
60080,5,2,1
60080,6,1,37
60080,7,1,28
60080,8,2,18
60080,9,2,68
60081,1,1,30
60081,2,2,26
60081,3,2,10
60081,4,2,8
60082,1,1,32
60082,2,2,25
60082,3,2,35
60082,4,2,60
60082,5,1,10
60083,1,1,60
60083,2,2,50
60083,3,1,31
60083,4,2,22
60083,5,1,27
60084,1,1,55
60084,2,2,45
60084,3,1,20
60084,4,2,23
60085,1,1,30
60085,2,2,26
60085,3,1,5
60085,4,1,60
60085,5,2,50
60086,1,1,49
60086,2,2,38
60086,3,1,19
60086,4,1,17
60087,1,1,40
60087,2,2,31
60087,3,2,14
60087,4,2,12
60087,5,1,4
60087,6,2,32
60088,1,1,38
60088,10,1,60
60088,11,2,55
60088,12,2,58
60088,13,1,65
60088,14,2,60
60088,15,1,31
60088,16,2,20
60088,2,2,32
60088,3,1,17
60088,4,1,12
60088,5,2,6
60088,6,1,30
60088,7,2,25
60088,8,1,25
60088,9,2,18
60089,1,1,37
60089,10,2,26
60089,11,2,8
60089,12,1,3
60089,13,1,28
60089,14,2,19
60089,15,2,1
60089,16,1,24
60089,17,1,85
60089,18,2,65
60089,2,2,35
60089,3,1,10
60089,4,2,6
60089,5,1,35
60089,6,2,28
60089,7,2,12
60089,8,1,1
60089,9,1,30
60090,1,2,60
60090,2,1,30
60090,3,2,20
60090,4,1,28
60090,5,1,22
60091,1,1,39
60091,2,2,34
60091,3,2,15
60091,4,2,14
60091,5,2,12
60091,6,2,8
60091,7,2,60
60092,1,1,45
60092,2,2,40
60092,3,1,22
60092,4,2,20
60092,5,2,8
60092,6,2,70
60093,1,1,40
60093,2,2,36
60093,3,1,18
60093,4,2,16
60094,1,1,50
60094,2,2,48
60094,3,1,20
60094,4,2,19
60094,5,1,17
60095,1,1,56
60095,2,2,48
60095,3,1,22
60095,4,2,18
60095,5,1,16
60096,1,1,60
60096,2,2,55
60096,3,1,23
60096,4,1,21
60096,5,1,16
60096,6,2,14
60097,1,1,44
60097,10,2,13
60097,11,1,40
60097,12,2,32
60097,13,1,11
60097,14,1,7
60097,15,1,38
60097,16,2,30
60097,17,2,11
60097,18,1,10
60097,19,1,34
60097,2,2,38
60097,20,2,21
60097,21,2,4
60097,22,1,75
60097,23,2,70
60097,3,2,25
60097,4,1,13
60097,5,1,9
60097,6,1,46
60097,7,2,35
60097,8,1,18
60097,9,2,15
60098,1,1,50
60098,2,2,42
60098,3,1,25
60098,4,1,22
60099,1,1,35
60099,2,2,30
60099,3,1,12
60099,4,1,9
60099,5,1,5
60100,1,1,34
60100,2,2,28
60100,3,1,1
60100,4,1,29
60100,5,2,54
60101,1,1,30
60101,2,2,25
60101,3,1,1
60101,4,1,70
60101,5,2,60
60102,1,1,45
60102,2,2,35
60102,3,1,18
60102,4,1,16
60103,1,1,58
60103,2,2,55
60103,3,1,35
60103,4,2,30
60103,5,2,25
60103,6,2,22
60103,7,1,6
60103,8,1,4
60103,9,1,18
60104,1,1,65
60104,2,2,55
60105,1,1,75
60105,2,2,65
60105,3,1,40
60105,4,2,30
60105,5,1,35
60105,6,2,21
60105,7,1,7
60106,1,1,28
60106,2,2,21
60106,3,2,60
60107,1,1,42
60107,2,2,36
60107,3,2,17
60107,4,1,14
60107,5,2,10
60108,1,1,47
60108,2,2,38
60108,3,2,20
60108,4,2,19
60108,5,1,18
60108,6,2,17
60109,1,1,60
60109,10,1,8
60109,11,2,4
60109,12,1,22
60109,13,1,19
60109,2,2,50
60109,3,1,35
60109,4,2,32
60109,5,2,10
60109,6,2,8
60109,7,1,4
60109,8,1,28
60109,9,2,23
60110,1,1,70
60110,2,2,50
60110,3,2,45
60110,4,2,17
60110,5,1,15
60110,6,2,7
60110,7,2,10
60111,1,1,55
60111,2,2,50
60111,3,2,35
60111,4,1,45
60111,5,1,15
60111,6,2,5
60111,7,1,8
60111,8,1,20
60111,9,1,16
60112,1,1,30
60112,2,2,20
60112,3,2,1
60113,1,1,45
60113,2,2,40
60113,3,1,24
60113,4,1,22
60114,1,1,30
60114,2,2,25
60114,3,1,3
60114,4,2,5
60114,5,1,70
60114,6,2,60
60115,1,2,60
60115,2,1,14
60116,1,1,27
60116,2,2,22
60116,3,2,6
60116,4,2,4
60116,5,1,
60116,6,1,40
60116,7,2,35
60116,8,1,11
60116,9,2,8
60117,1,1,60
60117,2,2,50
60118,1,1,22
60118,2,1,20
60118,3,2,18
60118,4,2,16
60118,5,2,55
60119,1,1,35
60119,2,2,30
60119,3,2,12
60119,4,1,9
60119,5,1,7
60119,6,2,60
60120,1,2,50
60120,2,1,30
60120,3,2,20
60120,4,2,3
60120,5,2,5
60120,6,1,25
60120,7,1,22
60121,1,1,60
60121,2,2,50
60121,3,1,25
60121,4,2,20
60121,5,2,1
60122,1,1,55
60122,2,2,50
60122,3,1,22
60122,4,2,19
60123,1,1,38
60123,2,2,32
60123,3,2,15
60123,4,2,10
60123,5,2,4
60123,6,2,3
60124,1,1,45
60124,2,2,38
60124,3,1,20
60124,4,1,15
60125,1,1,30
60125,2,2,26
60125,3,2,10
60125,4,2,8
60125,5,2,5
60126,1,1,30
60126,2,2,25
60126,3,2,3
60126,4,2,2
60126,5,2,1
60126,6,2,35
60126,7,2,55
60127,1,1,40
60127,2,2,30
60128,1,1,40
60128,2,2,35
60128,3,1,19
60128,4,2,15
60128,5,2,13
60128,6,2,10
60129,1,1,30
60129,2,2,25
60129,3,1,7
60129,4,1,4
60129,5,2,55
60130,1,1,55
60130,2,2,42
60131,1,1,40
60131,2,2,34
60131,3,1,16
60131,4,1,13
60131,5,1,9
60131,6,2,17
60132,1,1,28
60132,2,2,25
60132,3,2,8
60132,4,2,3
60133,1,1,50
60133,2,2,45
60133,3,2,15
60134,1,1,30
60134,2,2,28
60134,3,1,8
60134,4,2,7
60134,5,2,3
60134,6,2,70
60135,1,1,45
60135,2,2,40
60135,3,1,14
60135,4,2,12
60135,5,1,10
60135,6,1,8
60135,7,1,6
60135,8,2,60
60136,1,1,28
60136,2,2,25
60137,1,1,45
60137,2,2,35
60137,3,2,15
60137,4,2,12
60138,1,1,45
60138,2,2,35
60138,3,1,23
60138,4,1,14
60139,1,1,55
60139,2,2,50
60139,3,2,17
60139,4,2,13
60140,1,1,45
60140,10,2,65
60140,2,2,40
60140,3,2,16
60140,4,2,14
60140,5,2,13
60140,6,2,11
60140,7,2,8
60140,8,1,6
60140,9,1,75
60141,1,1,30
60141,2,2,25
60141,3,1,3
60141,4,1,2
60142,1,1,50
60142,2,2,40
60142,3,1,23
60142,4,1,20
60143,1,1,40
60143,2,2,30
60143,3,1,7
60143,4,1,3
60144,1,1,50
60144,2,2,40
60144,3,1,10
60145,1,1,30
60145,2,2,25
60145,3,2,9
60145,4,2,6
60145,5,2,3
60145,6,2,1
60146,1,1,40
60146,2,2,32
60146,3,2,12
60146,4,2,8
60146,5,1,5
60146,6,1,90
60147,1,2,40
60147,2,2,18
60148,1,1,40
60148,2,2,24
60148,3,2,22
60148,4,1,8
60148,5,2,6
60148,6,2,3
60148,7,1,70
60148,8,2,65
60149,1,1,65
60149,2,2,55
60149,3,2,23
60149,4,1,12
60150,1,2,35
60150,2,1,38
60150,3,2,20
60150,4,1,11
60151,1,1,40
60151,2,2,30
60151,3,2,9
60151,4,1,8
60152,1,1,35
60152,2,2,30
60152,3,2,13
60152,4,2,10
60152,5,1,8
60153,1,1,50
60153,2,2,40
60153,3,1,18
60153,4,2,12
60153,5,2,95
60154,1,2,50
60154,2,1,20
60154,3,1,17
60154,4,2,13
60155,1,1,35
60155,2,2,25
60155,3,1,8
60155,4,2,2
60156,1,1,35
60156,2,2,30
60156,3,1,9
60157,1,1,42
60157,2,2,35
60157,3,2,17
60157,4,1,13
60157,5,2,9
60158,1,1,48
60158,2,2,39
60158,3,1,18
60158,4,2,16
60158,5,2,14
60159,1,1,50
60159,2,2,40
60159,3,1,20
60159,4,1,18
60159,5,2,16
60160,1,1,25
60160,2,2,20
60160,3,2,30
60160,4,2,9
60160,5,1,5
60160,6,2,60
60161,1,1,50
60161,2,2,42
60161,3,2,25
60161,4,1,32
60161,5,2,7
60161,6,1,3
60161,7,2,14
60162,1,1,50
60162,2,2,40
60162,3,1,17
60162,4,1,15
60162,5,1,12
60162,6,2,10
60162,7,1,85
60163,1,1,45
60163,2,2,35
60163,3,1,12
60164,1,1,50
60164,2,2,45
60164,3,2,15
60164,4,2,12
60164,5,2,10
60165,1,1,50
60165,2,2,45
60165,3,1,26
60165,4,1,21
60166,1,1,40
60166,2,1,17
60166,3,2,70
60167,1,1,40
60167,2,2,35
60167,3,2,16
60167,4,2,13
60167,5,2,10
60167,6,2,5
60167,7,2,2
60168,1,2,50
60168,2,2,70
60169,1,1,40
60169,2,2,35
60169,3,2,13
60169,4,1,11
60169,5,1,8
60169,6,1,5
60170,1,1,50
60170,2,2,40
60170,3,1,22
60171,1,1,50
60171,2,2,40
60171,3,2,70
60171,4,2,10
60171,5,1,6
60171,6,1,30
60172,1,1,45
60172,2,2,40
60172,3,1,14
60172,4,2,9
60172,5,1,11
60173,1,1,65
60173,2,2,60
60174,1,1,37
60174,2,2,28
60174,3,2,9
60174,4,1,7
60175,1,2,55
60175,2,1,23
60175,3,1,25
60175,4,2,20
60175,5,2,1
60176,1,1,40
60176,2,2,34
60176,3,2,18
60176,4,1,16
60176,5,2,14
60177,1,1,48
60177,2,2,35
60177,3,1,17
60178,1,1,48
60178,2,2,40
60178,3,2,20
60178,4,1,17
60178,5,1,14
60179,1,1,30
60179,2,2,21
60179,3,1,8
60179,4,2,6
60180,1,1,60
60180,2,2,50
60181,1,1,30
60181,2,1,25
60181,3,1,20
60181,4,1,18
60181,5,2,16
60181,6,2,50
60182,1,1,30
60182,2,2,25
60183,1,1,30
60183,2,2,22
60183,3,2,5
60183,4,1,3
60184,1,1,27
60184,2,2,21
60185,1,1,68
60185,2,2,55
60185,3,1,25
60185,4,2,20
60186,1,1,55
60186,2,2,50
60186,3,1,24
60186,4,2,22
60186,5,2,4
60187,1,1,40
60187,2,2,30
60187,3,2,14
60187,4,2,10
60188,1,1,60
60188,2,2,50
60188,3,2,18
60188,4,2,16
60189,1,1,45
60189,2,2,35
60189,3,2,18
60190,1,2,70
60190,2,1,39
60191,1,1,35
60191,2,2,30
60191,3,2,12
60191,4,2,9
60191,5,1,4
60192,1,1,42
60192,2,2,35
60192,3,2,8
60193,1,2,70
60193,10,2,25
60193,11,1,1
60193,12,1,23
60193,2,1,50
60193,3,2,45
60193,4,1,40
60193,5,1,35
60193,6,2,30
60193,7,1,9
60193,8,1,7
60193,9,1,30
60194,1,1,48
60194,2,2,38
60194,3,1,20
60194,4,2,18
60195,1,1,50
60195,2,2,40
60195,3,1,25
60195,4,2,18
60196,1,1,58
60196,2,2,30
60196,3,2,5
60197,1,1,50
60197,2,2,40
60197,3,1,24
60197,4,2,15
60197,5,2,13
60198,1,1,40
60198,2,2,35
60198,3,2,18
60198,4,1,16
60198,5,2,12
60198,6,1,85
60198,7,2,78
60198,8,1,75
