12053,03,1,6
12069,02,1,6
12077,02,1,6
12170,02,1,6
12052,02,1,6
12040,02,1,6
12111,02,7,12
12117,07,7,12
12058,02,7,12
12039,02,7,12
12112,02,7,12
12124,02,7,12
12127,02,13,18
12060,02,13,18
12056,02,13,18
12073,02,13,18
12076,02,13,18
12054,02,13,18
12132,02,19,23
12158,02,19,23
12059,02,19,23
12043,03,19,23
12057,02,19,23
12019,02,24,28
12130,06,24,28
12059,02,24,28
12125,02,24,28
12040,09,24,28
12070,06,29,33
12063,02,29,33
12078,04,29,33
12129,04,29,33
12082,02,29,33
12136,02,34,38
12145,02,34,38
12174,02,34,38
12057,03,34,38
12031,02,34,38
12098,02,39,44
12035,02,39,44
12045,01,39,44
12146,02,39,44
12039,04,39,44
12047,02,39,44
12015,02,45,51
12068,05,45,51
12046,04,45,51
12043,02,45,51
12040,06,45,51
12132,04,45,51
12035,04,45,51
12172,02,52,58
12068,02,52,58
12042,02,52,58
12164,02,52,58
12064,02,52,58
12046,02,52,58
12055,02,52,58
12047,03,59,63
12051,02,59,63
12169,02,59,63
12171,02,59,63
12040,11,59,63
