9003,1,50,1,1,3,5,2,,,
9003,2,45,2,2,3,7,2,,,
9003,4,20,2,1,3,7,2,,,
9003,5,30,5,2,3,5,2,,,
9005,1,60,16,1,1,1,2,,,
9005,2,48,16,2,1,1,2,,,
9005,3,37,10,1,1,1,2,,,
9005,4,28,10,2,1,1,2,,,
9007,1,38,8,1,1,1,1,1,2,1
9007,2,31,16,2,1,1,1,1,2,2
9016,1,30,7,1,1,1,1,1,2,2
9016,2,21,16,1,1,1,2,,,
9016,5,60,16,1,1,1,1,1,2,2
9016,6,45,16,2,1,1,1,1,2,2
9018,1,50,16,1,1,1,2,,,
9018,2,45,7,2,1,1,2,,,
9021,1,50,16,2,1,1,2,,,
9021,2,48,16,1,1,1,2,,,
9022,1,65,16,1,1,1,2,,,
9022,2,45,16,2,1,1,1,1,2,2
9022,3,25,16,1,1,1,1,1,2,2
9022,4,22,16,2,1,1,1,1,2,2
9024,1,50,3,1,1,1,1,10,3,1
9024,2,48,5,2,1,1,2,,,
9027,1,65,16,1,1,1,2,,,
9027,2,22,16,1,1,1,1,1,3,2
9027,3,18,10,2,1,1,2,,,
9029,1,40,16,1,1,1,1,1,2,1
9029,2,35,16,2,1,1,1,17,2,2
9030,1,40,16,1,1,1,1,1,2,2
9030,2,35,5,1,1,1,1,1,2,2
9032,1,40,7,1,1,1,1,,2,1
9032,2,35,10,2,1,1,2,,,
9033,1,50,16,1,1,1,1,1,2,1
9033,3,30,7,1,1,1,1,9,3,1
9033,4,24,10,2,1,1,2,,,
9035,1,40,13,1,1,1,1,9,2,1
9035,2,30,10,2,1,1,2,,,
9035,6,28,12,1,1,1,1,29,3,1
9036,1,50,16,2,3,2,2,,,
9036,2,35,2,2,3,2,1,1,,2
9036,3,30,16,1,3,2,2,,,
9037,1,40,16,1,1,1,1,1,2,1
9037,2,35,16,1,1,1,1,1,2,2
9040,1,38,10,1,1,1,1,1,2,1
9040,2,30,16,2,1,1,2,,,
9042,1,55,16,2,1,1,2,,,
9042,4,18,9,1,1,1,1,1,2,1
9044,1,30,16,1,3,2,1,1,2,1
9044,2,25,16,2,2,2,2,,,
9046,1,40,16,2,1,2,1,1,2,1
9046,2,35,16,1,3,2,1,1,2,1
9047,1,73,16,1,1,1,2,,,
9047,2,40,16,1,1,1,1,1,2,2
9048,1,60,16,1,1,1,2,,,
9048,2,55,16,1,1,1,1,1,2,1
9048,3,32,10,1,1,1,1,22,3,1
9048,4,26,10,2,1,1,2,,,
9048,7,28,10,1,1,1,1,9,2,1
9048,8,22,9,2,1,1,2,,,
9049,1,78,16,2,1,1,2,,,
9049,2,38,9,1,1,1,1,18,2,1
9049,3,30,9,2,1,1,2,,,
9049,6,32,6,1,1,1,1,9,2,1
9049,7,29,4,2,1,1,2,,,
9050,1,60,16,2,1,1,2,,,
9050,2,40,4,1,1,1,1,1,2,2
9050,3,24,16,2,1,1,2,,,
9050,4,30,4,1,1,1,1,1,2,2
9050,5,22,7,2,1,1,2,,,
9052,1,40,16,1,1,1,1,1,2,2
9052,2,34,16,2,1,1,2,,,
9052,3,36,16,1,1,1,1,1,2,2
9063,1,38,16,1,1,1,1,1,2,2
9063,2,35,16,2,1,1,1,1,2,2
9064,1,55,16,1,1,1,1,1,2,2
9064,2,42,16,1,1,1,1,1,2,2
9067,1,35,16,1,1,1,1,1,2,2
9067,2,29,7,2,1,1,2,,,
9069,1,60,16,1,1,1,1,1,2,2
9069,2,50,16,2,2,17,2,,,
9069,4,24,7,1,1,1,2,,,
9069,5,30,9,2,1,1,1,17,2,2
9071,1,55,16,1,1,1,2,,,
9071,3,20,10,1,1,1,2,,,
9073,1,60,8,1,1,1,1,1,2,2
9073,2,53,8,2,1,1,1,7,1,2
9073,3,36,7,1,1,1,1,1,2,2
9073,4,28,16,2,1,1,2,,,
9074,1,48,10,1,1,1,1,32,2,2
9074,2,35,10,2,1,1,1,1,2,2
9074,3,20,13,1,1,1,2,,,
9078,1,45,10,2,1,1,1,7,1,2
9079,1,46,16,1,3,3,1,1,2,2
9079,2,40,10,2,3,3,2,,,
9081,1,68,7,1,3,3,1,1,2,2
9081,2,60,8,2,3,3,2,,,
9081,3,30,11,1,3,3,1,1,2,
9081,4,23,12,2,3,3,2,,,
