40195,1,,,,1,,,,,,
40142,7,,,,1,,,,,,
40179,1,,,,1,,,,,,
40066,1,,,,1,,,,,,
40174,2,,,,,,,1,,,
40005,1,,,,,,,,1,,
40201,1,,,,,,,,1,,
40009,1,,,,,,,,1,,
40201,5,,,,,,,,1,,
40091,2,,,,,,,,1,,
40126,1,,,,,,,,1,,
40108,3,,,,,,,,1,,
40081,4,,,,,,,,1,,
40139,3,,,,,,,,1,,
40083,1,1,,,,,,,,,
40201,1,1,,,,,,,,,
40042,5,,,1,,,,,,,
40136,2,,,1,,,,,,,
40062,1,,,1,,,,,,,
40009,2,,1,,,,,,,,
40085,2,,1,,,,,,,,
40120,2,,1,,,,,,,,
40103,2,,1,,,,,,,,
40062,1,,1,,,,,,,,
40063,2,,1,,,,,,,,
40225,4,,1,,,,,,,,
40225,2,,1,,,,,,,,
