65126,1,,,,1,,,,,,
65210,1,,,,1,,,,,,
65211,1,,,,1,,,,,,
65034,1,,,,1,,,,,,
65143,6,,,,1,,,,,,
65022,1,,,,1,,,,,,
65034,5,,,,1,,,,,,
65125,1,,,,1,,,,,,
65133,4,,,,1,,,,,,
65109,1,,,,1,,,,,,
65227,3,,,,,,,,1,,
65218,1,,,,,,,,1,,
65229,1,,,,1,,,,1,,
65224,1,,,,,,,,1,,
65172,3,,,,,,,,1,,
65297,1,,,,,,,,1,,
65173,1,,,,,,,,1,,
65169,1,,,,,,,,1,,
65193,1,,,,,,,,1,,
65063,1,,,,,,,,1,,
65249,1,,,,,,,,1,,
65236,3,,,,,,,,1,,
65277,1,,,,,,,,1,,
65217,1,,,,,,,,1,,
65149,5,,,,,,,,1,,
65160,1,,,,,,,,1,,
65271,3,,,,,,,,1,,
65296,1,,,,,,,,1,,
65283,1,,,,,,,,1,,
65284,1,,,,,,,,1,,
65014,1,1,,,,,,,,,
65128,2,,,1,,,,,,,
65025,3,,,1,,,,,,,
65287,2,,,1,,,,,,,
65295,2,,,1,,,,,,,
65094,3,,1,,,,,1,,,
65204,1,,1,,,,,,,,
65279,4,,1,,,,,,,,
65197,2,,1,,,,,,,,
65132,3,,1,,,,,,,,
65141,2,,1,,,,,,,,
65296,2,,1,,,,,,,,
65094,6,,1,,,,,,,,
65089,7,,1,,,,,,,,
65133,2,,1,,,,,,,,
65224,2,,1,,,,,,,,
