15001,1,50,16,1,3,3,1,1,2,2
15001,2,40,16,2,3,3,1,1,2,2
15003,1,60,16,2,3,3,2,,,
15003,2,50,16,1,3,3,2,,,
15003,3,33,13,1,3,3,2,,,
15003,4,25,10,2,3,3,2,,,
15004,1,38,16,2,3,7,1,13,2,2
15004,2,22,4,2,3,7,1,24,2,1
15005,1,62,16,1,3,8,1,8,2,2
15005,2,50,16,2,1,1,1,1,2,2
15007,1,45,2,1,3,8,1,1,3,2
15007,13,28,2,1,3,8,1,8,2,2
15007,2,40,6,2,3,8,2,,,
15007,4,38,6,1,3,8,1,1,3,2
15007,5,30,6,2,3,8,2,,,
15007,8,35,3,1,3,8,1,1,2,2
15007,9,30,5,2,3,8,1,1,2,2
15008,2,32,5,1,2,8,1,7,1,2
15009,1,65,16,2,1,11,1,1,2,1
15009,2,50,16,1,1,11,2,,,
15009,3,27,8,1,2,11,1,9,2,1
15009,4,23,16,2,1,11,2,,,
15010,1,30,5,1,3,19,1,11,2,1
15010,2,25,7,2,3,19,2,,,
15011,1,60,16,2,5,21,1,1,2,2
15011,2,55,16,1,5,21,2,,,
15012,1,40,16,1,2,17,1,1,2,1
15012,2,29,16,2,2,17,1,1,2,2
15013,1,30,14,2,3,19,1,16,2,1
15016,1,42,16,2,2,17,2,,,
15017,1,40,10,2,3,18,1,1,2,1
15017,2,28,16,1,3,21,1,1,2,2
15017,3,50,16,2,5,21,2,,,
15019,1,33,5,1,4,7,2,,,
15019,2,27,16,2,3,7,1,1,2,2
15020,1,65,4,1,4,7,1,22,2,1
15020,2,55,6,2,4,7,2,,,
15020,5,34,4,1,4,7,1,1,2,2
15027,1,60,4,1,3,3,1,5,2,1
15027,2,55,16,2,4,3,2,,,
15027,3,28,12,1,4,3,2,,,
15030,1,65,4,1,3,19,2,,,
15030,2,55,16,2,3,19,2,,,
15030,3,33,11,1,3,19,2,,,
15030,4,26,10,2,3,19,2,,,
15030,6,32,10,1,3,19,1,13,2,2
15030,7,26,10,2,3,19,2,,,
15031,1,40,7,1,3,3,1,1,2,2
15031,2,35,16,2,3,3,1,1,2,2
15032,1,32,10,2,3,35,2,,,
15033,1,42,7,2,3,3,1,23,2,1
15033,2,30,12,1,3,3,2,,,
15034,1,45,7,1,3,3,1,1,2,1
15034,2,38,7,2,3,3,1,1,2,2
15035,1,40,16,2,3,3,1,1,2,2
15035,2,32,16,1,3,3,1,1,2,2
15040,1,46,7,1,1,35,1,1,2,2
15040,2,42,16,2,1,35,1,1,2,1
15044,1,40,16,1,3,3,1,1,3,2
15044,2,34,4,2,3,3,1,1,2,1
15045,1,45,7,1,3,3,1,1,3,2
15045,2,38,7,2,3,3,2,,,
15045,3,35,16,2,3,3,1,1,2,1
15047,1,49,16,1,4,3,2,,,
15047,2,45,16,2,4,3,2,,,
15047,3,28,10,1,4,3,2,,,
15047,4,23,3,2,4,3,2,,,
15047,7,18,12,1,3,3,2,,,
15050,1,50,4,1,4,3,1,1,2,2
15050,2,44,4,1,4,3,1,1,2,2
15052,1,50,10,1,4,3,2,,,
15052,2,43,16,2,4,3,1,1,2,1
15054,1,60,4,1,4,3,1,1,2,2
15054,2,50,16,2,4,3,2,,,
15054,3,27,10,1,4,3,1,1,2,2
15054,4,22,10,2,4,3,2,,,
15055,1,35,9,1,1,11,1,1,2,1
15055,2,31,16,2,1,11,2,,,
15057,1,27,14,1,,8,2,,,
15057,2,24,13,2,,8,2,,,
15057,3,50,16,2,3,8,2,,,
15060,1,40,16,1,4,3,1,1,2,2
15060,2,35,5,2,4,3,1,1,2,2
15061,1,29,8,2,3,4,1,1,2,2
15061,2,24,2,1,3,4,1,1,2,1
15061,3,35,16,2,3,4,1,8,2,2
15062,1,40,6,1,3,3,2,,,
15062,2,35,7,2,3,3,2,,,
15063,1,45,7,1,3,3,1,1,2,1
15063,2,40,16,1,3,3,1,1,2,1
15065,1,40,2,1,3,3,1,1,3,2
15065,2,37,4,2,3,3,1,1,2,2
15066,1,43,3,1,3,35,1,1,2,2
15066,2,36,16,2,1,35,1,1,2,2
15066,3,18,10,1,1,35,2,,,
15067,1,48,9,1,3,3,1,1,2,2
15067,2,35,4,1,3,3,1,1,2,2
15069,1,48,6,1,3,3,1,1,2,2
15069,2,36,4,2,3,3,1,1,2,2
15070,1,45,4,1,3,3,2,,,
15070,2,39,16,2,3,3,1,1,2,2
15070,4,25,10,1,4,3,1,1,2,2
15072,1,35,9,1,3,3,2,,,
15072,2,28,16,2,3,3,1,1,3,2
15080,1,67,16,2,3,3,2,,,
15080,2,64,5,1,3,3,2,,,
15080,3,33,16,1,3,3,1,1,2,1
15080,4,26,16,2,3,3,1,1,2,1
15080,8,20,12,1,3,3,2,,,
15084,1,38,16,1,1,1,1,1,2,1
15084,2,27,16,2,1,11,2,,,
15088,1,42,4,1,1,1,1,1,2,1
15088,2,38,16,2,1,1,1,1,2,2
