51001,1,34,14,1,4,6,1,16,1,2,2,2,1,1,1,6
51001,2,26,10,2,4,6,2,,,,2,2,1,1,1,6
51001,6,31,14,1,4,6,1,1,3,2,2,2,1,1,1,6
51002,1,48,7,1,3,3,1,13,2,2,2,1,2,1,1,2
51002,2,35,16,1,3,3,1,1,3,2,2,2,2,1,1,2
51004,1,48,9,1,3,3,1,1,3,2,2,2,1,1,1,2
51004,2,41,9,2,4,6,1,7,1,2,1,1,1,1,1,2
51009,1,53,6,1,3,3,1,1,3,2,2,1,1,1,1,6
51009,2,47,16,2,3,3,2,,,,2,2,2,1,1,6
51009,3,29,9,1,3,3,1,1,3,2,2,2,2,1,1,6
51009,4,20,12,2,3,3,2,,,,2,2,2,3,3,
51010,1,65,7,1,3,36,1,1,3,2,2,1,1,1,1,6
51010,2,55,7,2,3,36,2,,,,2,2,2,1,1,6
51010,3,32,16,1,3,36,2,,,,2,2,2,1,1,6
51010,5,30,13,1,3,36,1,1,3,2,2,2,1,1,1,6
51010,6,23,12,2,3,36,2,,,,2,2,2,1,1,6
51011,1,46,16,2,1,47,1,1,2,2,2,2,2,3,3,
51011,2,41,16,2,1,47,2,,,,2,2,2,3,3,
51014,1,57,10,2,4,6,1,1,3,2,2,1,1,1,1,6
51014,2,49,10,1,4,6,2,,,,2,2,2,1,1,6
51014,3,22,12,1,4,6,2,,,,2,2,2,1,1,6
51017,1,34,13,1,4,6,1,1,3,2,2,1,1,1,3,
51017,2,28,12,2,4,6,2,,,,2,2,2,3,3,
51021,1,44,10,1,4,6,1,1,3,2,2,2,2,1,1,2
51021,2,38,6,2,4,6,1,1,3,2,2,2,2,1,1,2
51021,3,18,11,1,4,6,2,,,,2,2,2,3,1,2
51022,1,38,10,1,4,6,1,1,3,2,2,1,1,1,1,3
51022,2,34,16,2,4,6,1,1,3,2,2,2,2,1,1,3
51023,1,53,10,1,4,6,1,1,3,2,2,1,2,1,1,6
51023,2,45,4,2,4,6,1,1,3,2,2,1,2,1,1,6
51024,1,56,1,2,1,1,1,1,2,2,2,2,2,1,1,2
51024,2,50,16,1,1,1,1,1,2,2,2,2,2,1,1,1
51024,3,25,4,1,1,1,1,1,3,2,2,1,2,1,1,1
51024,4,22,7,2,1,1,2,,,,1,2,1,3,3,
51025,1,35,8,1,1,1,1,1,2,2,2,2,2,1,1,1
51025,2,30,10,2,1,1,2,,,,1,1,1,1,1,2
51032,1,32,7,1,1,1,1,1,2,2,2,2,2,1,1,1
51032,2,29,4,2,1,1,1,5,2,2,1,1,1,1,1,1
51034,1,42,16,1,1,1,1,1,2,1,2,2,2,1,1,1
51034,2,21,5,1,1,1,1,1,2,2,2,2,2,3,1,2
51036,1,60,3,1,1,1,2,,,,2,2,2,1,1,1
51036,2,50,16,1,1,1,2,,,,1,1,1,1,1,1
51036,3,32,9,1,1,1,1,1,3,2,2,2,2,1,1,1
51036,4,25,10,2,1,1,1,1,3,2,1,2,1,1,1,2
51037,1,50,3,1,1,1,1,1,2,2,2,2,2,1,1,1
51037,2,42,6,2,1,1,1,1,3,2,1,1,1,1,1,2
