17056,6,,,,1,,,,,,
17177,1,,,,1,,,,,,
17098,3,,,,1,,,,,,
17001,1,,,,1,,,,,,
17161,1,,,,1,,,,,,
17033,2,,,,,,,1,,,
17016,1,,,,,,,,1,,
17034,1,,,,,,,,1,,
17050,1,,,,,,,,1,,
17106,3,,,,,,,,1,,
17104,6,,,,,,,,1,,
17110,1,1,,,,,,,,,
17046,1,1,,,,,,,,,
17172,4,,,1,,,,,,,
17043,2,,,1,,,,,,,
17041,1,,,1,,,,,,,
17036,2,,1,,,,,,,,
17024,2,,1,,,,,,,,
17059,2,,1,,,,,,,,
17070,2,,1,,,,,,,,
17050,2,,1,,,,,,,,
17137,2,,1,,,,,,,,
17145,2,,1,,,,,,,,
17142,5,,1,,,,,,,,
17113,3,,1,,,,,,,,
17111,1,,1,,,,,,,,
17077,2,,1,,,,,,,,
17131,3,,1,,,,,,,,
17013,2,,1,,,,,,,,
17176,2,,1,,,,,,,,
17174,2,,1,,,,,,,,
17087,2,,1,,,,,,,,
