45001,1,40,16,1,3,3,2,,,,2,2,2,1,1,2
45001,2,35,16,2,3,3,2,,,,2,1,2,1,1,2
45005,1,35,16,1,3,35,1,17,2,1,2,1,2,1,1,2
45005,2,30,16,2,3,35,1,1,2,1,1,2,1,1,1,2
45006,1,40,16,1,3,35,1,1,2,2,2,2,2,1,1,2
45006,2,38,16,2,3,35,1,1,2,1,1,2,1,1,1,2
45007,1,28,10,1,3,2,1,17,2,1,2,2,2,1,1,2
45007,2,26,7,2,3,2,2,,,,1,1,1,3,1,2
45008,1,38,16,1,3,2,1,43,2,1,2,1,1,1,1,2
45008,2,35,16,2,3,2,1,1,2,1,1,1,1,1,1,2
45013,1,36,4,1,3,35,1,43,2,1,2,1,2,1,1,2
45013,2,33,4,2,3,35,1,1,2,2,1,1,1,1,1,2
45014,1,50,9,2,3,11,1,43,2,1,2,1,2,1,1,2
45014,2,45,16,1,3,11,1,43,2,1,2,2,2,1,1,2
45014,3,23,5,1,3,11,1,43,2,1,2,2,2,1,1,2
45014,4,20,5,2,3,11,2,,,,2,2,2,1,3,
45016,1,55,3,1,3,35,1,1,3,2,2,2,1,1,1,
45016,2,45,16,2,3,35,1,1,3,2,2,2,1,1,1,
45016,3,23,13,1,3,35,1,1,3,2,2,2,1,3,1,
45016,4,20,12,2,3,35,2,,,,2,2,2,3,3,
45016,6,22,12,1,3,35,1,1,3,2,2,2,2,3,1,
45016,7,20,8,2,3,35,2,,,,2,2,2,3,3,
45021,1,40,16,1,3,2,1,43,2,1,2,1,2,1,1,2
45021,2,25,7,1,3,2,1,5,2,1,2,1,2,1,1,2
45021,3,20,5,2,3,2,2,,,,2,2,2,3,3,
45022,1,55,16,2,3,2,2,,,,2,2,1,1,1,2
45022,2,45,16,1,3,2,1,43,2,1,2,2,2,1,1,2
45022,3,25,1,2,3,2,1,5,2,1,2,1,1,3,1,-999
45022,4,20,10,1,3,2,2,,,,2,2,2,3,3,
45023,1,35,4,1,3,2,1,1,3,2,2,1,1,1,1,
45023,2,30,16,1,3,2,1,1,2,1,2,2,2,1,1,2
45025,1,54,11,1,3,3,2,,,,2,2,1,1,1,3
45026,1,40,16,1,3,2,2,,,,2,2,2,1,1,2
45026,2,25,16,2,3,2,1,1,2,1,1,1,1,1,1,2
45027,1,55,10,1,2,17,1,1,3,2,2,1,1,1,1,2
45027,2,50,16,2,2,17,1,1,2,1,1,1,1,1,1,2
45027,3,23,10,1,3,2,2,,,,2,2,2,3,3,
45027,4,30,10,2,2,17,1,10,2,1,2,1,2,3,3,
45028,1,40,16,1,3,2,2,,,,2,2,2,1,1,2
45028,2,38,16,1,3,2,1,25,2,2,2,1,1,1,1,2
45033,1,60,16,1,2,17,2,,,,2,1,2,1,1,2
45033,2,55,16,2,2,17,1,1,2,1,1,1,1,1,1,2
45033,5,26,9,1,2,17,1,15,2,2,2,2,2,1,1,2
45033,6,24,12,2,2,17,2,,,,2,2,1,3,3,
45038,1,60,4,1,3,3,2,,,,1,1,1,2,1,2
45038,2,30,9,2,3,3,1,1,3,2,2,2,1,1,1,2
45038,3,28,9,2,3,3,2,,,,2,2,2,1,1,2
45039,1,55,2,1,3,2,1,1,2,1,2,2,2,1,1,2
45039,2,49,16,1,3,2,1,1,2,1,1,1,1,1,1,2
45039,3,27,9,1,3,2,1,5,2,1,2,1,2,3,3,
45039,4,20,7,2,3,2,2,,,,2,2,2,3,3,
45041,1,30,9,1,3,2,1,1,3,2,2,1,1,1,1,2
45041,2,25,10,1,3,2,2,,,,2,2,2,1,1,2
45042,1,45,16,2,3,2,1,1,2,1,2,1,1,1,3,
45042,2,35,16,2,3,2,1,1,2,2,2,2,2,1,3,
45044,2,45,4,2,3,5,2,,,,2,2,2,1,1,2
45045,1,35,16,2,3,2,1,1,2,2,2,2,2,1,1,2
45049,1,35,16,1,3,3,1,1,3,2,2,2,1,1,1,2
45049,2,30,16,2,3,3,2,,,,2,2,2,1,1,2
45050,1,60,16,1,3,3,2,,,,2,2,2,1,1,2
45050,2,50,16,2,3,3,2,,,,2,2,2,1,1,2
45052,1,45,9,1,3,3,1,1,3,2,2,1,1,1,1,2
45052,2,38,16,2,3,3,2,,,,2,2,2,1,1,2
45054,1,42,10,1,3,3,1,1,3,2,2,1,1,1,1,
45054,2,38,10,2,3,3,2,,,,2,2,2,1,1,
45054,3,30,9,1,3,3,1,10,2,2,2,2,2,1,1,
45054,4,25,16,2,3,3,1,1,3,2,2,2,2,3,3,
45054,6,22,12,1,3,3,2,,,,2,2,2,3,1,
45055,1,45,16,1,1,11,1,1,2,1,2,2,2,1,1,2
45055,2,40,16,1,1,11,2,,,,1,2,1,1,1,2
45055,4,20,9,1,1,11,2,,,,2,2,2,3,3,
45061,1,40,9,1,3,3,1,1,3,2,2,2,2,1,1,2
45061,2,30,4,2,3,3,2,,,,2,2,2,1,1,2
45063,1,40,4,1,3,3,1,1,2,1,2,1,1,1,1,
45063,2,35,16,2,3,3,1,1,2,2,2,2,1,1,1,2
45065,1,50,16,2,3,3,1,1,2,1,2,2,2,1,1,2
45066,1,50,16,1,3,35,1,1,2,1,2,1,2,1,1,
45066,2,45,16,2,3,35,1,1,2,2,2,2,2,1,1,
45066,3,25,4,1,3,35,2,,,,2,2,2,1,1,
45069,1,45,7,1,3,2,1,1,3,2,2,2,1,1,1,
45069,2,38,9,2,3,2,2,,,,1,2,1,1,1,
45069,3,18,13,1,3,2,2,,,,2,2,2,3,1,
45070,1,32,10,1,1,1,1,1,3,2,2,2,2,1,3,
45070,2,24,7,2,1,1,2,,,,2,2,2,1,3,
45072,1,65,16,2,1,1,2,,,,2,2,2,1,1,2
45072,3,22,6,2,1,1,2,,,,2,2,2,1,1,2
45074,1,30,16,1,1,1,1,1,2,2,2,2,2,1,1,2
45074,2,20,6,2,1,1,1,1,2,2,2,2,2,1,3,
45075,1,75,16,2,1,1,1,1,2,2,1,1,1,1,1,2
45075,2,30,8,1,1,1,1,1,2,1,2,1,2,3,3,
45075,3,19,8,2,1,1,2,,,,2,2,2,3,3,
45076,1,30,12,1,1,1,1,21,2,1,2,2,2,1,1,2
45076,2,25,10,2,1,1,2,,,,2,2,2,1,1,1
45077,1,70,16,1,1,1,1,17,2,2,2,1,2,1,1,2
45077,2,60,16,2,1,1,2,,,,2,2,2,1,1,2
45077,3,35,16,1,1,1,1,17,2,2,2,1,2,1,1,2
45077,4,25,16,2,1,1,1,17,2,1,2,2,2,1,1,2
45081,1,48,16,1,1,1,1,1,3,2,2,1,1,1,1,2
45081,2,38,16,2,1,1,2,,,,2,2,2,1,1,2
45085,1,32,16,1,1,1,1,17,2,2,2,2,2,1,1,2
45089,1,40,16,1,1,1,1,17,2,1,2,2,1,1,1,2
45089,2,35,2,2,1,1,1,17,2,2,2,2,1,1,1,2
45090,1,56,3,1,1,1,2,,,,2,2,2,1,1,2
45090,2,48,16,1,1,1,1,10,2,1,2,2,2,1,1,2
45090,3,30,8,1,1,1,1,17,2,2,2,2,2,1,1,2
45090,8,22,10,1,1,1,2,,,,2,2,2,1,1,2
45092,1,28,10,1,1,1,1,5,2,2,2,2,2,1,3,
45092,2,23,16,2,1,1,1,1,2,2,1,2,1,1,3,
45094,1,35,3,1,1,1,1,9,2,2,2,2,2,1,1,2
45094,2,24,10,2,1,1,2,,,,2,2,2,3,3,
45098,1,45,5,1,1,1,1,17,2,1,2,1,2,1,1,2
45098,2,30,16,2,1,1,1,17,2,1,1,2,1,1,1,2
45100,1,70,16,1,1,1,2,,,,2,2,2,1,1,2
45100,2,60,16,1,1,1,2,,,,2,2,2,1,1,2
45101,1,27,8,1,1,1,1,32,2,1,2,1,1,1,3,
45101,2,23,16,2,1,1,2,,,,1,2,1,1,3,
45101,3,23,7,1,1,1,1,22,2,1,2,1,2,3,3,
45101,4,19,9,2,1,1,2,,,,2,2,2,3,3,
45102,1,35,16,2,3,2,1,17,2,2,2,2,2,1,1,2
45104,1,35,16,2,2,17,1,17,2,2,2,2,2,1,1,2
45104,2,28,16,2,2,17,1,1,2,-999,2,2,2,1,1,2
45106,1,48,12,2,3,21,1,32,2,2,2,2,2,1,1,3
45106,2,32,16,2,3,23,2,,,,1,2,2,1,1,3
45108,1,65,5,1,1,1,1,1,3,2,2,2,2,1,1,2
45108,2,60,16,1,1,1,1,17,3,2,2,2,2,1,1,2
45108,3,25,10,1,1,1,1,5,2,2,2,2,2,1,1,2
45109,1,48,3,2,3,35,1,13,2,2,2,2,1,1,1,3
