44139,13,,,,1,,,,,,
44013,1,,,,1,,,,,,
44191,1,,,,,,,,1,,
44101,1,,,,,,,,1,,
44173,1,,,,,,,,1,,
44085,1,,,,,,,,1,,
44155,1,,,,,,,,1,,
44025,1,,,,,,,,1,,
44214,1,,,,,,,,1,,
44069,1,,,1,,,,,1,,
44194,1,,,,,,,,1,,
44092,1,1,,,,,,,,,
44156,1,1,,,,,,,,,
44133,1,1,,,,,,,,,
44042,1,,,1,,,,,,,
44074,8,,1,,,,,,,,
44056,2,,1,,,,,,,,
44165,2,,1,,,,,,,,
44065,3,,1,,,,,,,,
44111,1,,1,,,,,,,,
44141,1,,1,,,,,,,,
44216,2,,1,,,,,,,,
44222,1,,1,,,,,,,,
44091,2,,1,,,,,,,,
44197,1,,1,,,,,,,,
44102,2,,1,,,,,,,,
44100,2,,1,,,,,,,,
44137,3,,1,,,,,,,,
44187,3,,1,,,,,,,,
44139,14,,1,,,,,,,,
44131,3,,1,,,,,,,,
44213,1,,1,,,,,,,,
44212,2,,1,,,,,,,,
44130,5,,1,,,,,,,,
44143,2,,1,,,,,,,,
