19001,1,48,10,1,3,3,1,1,2,2,2,1,2,1,1,2
19001,10,28,10,2,3,3,1,1,3,2,1,1,2,1,1,2
19001,2,45,5,2,3,3,2,,,,2,1,1,3,1,2
19001,3,18,10,1,3,3,2,,,,2,1,2,1,1,2
19001,4,35,9,1,3,3,1,1,2,2,1,1,2,1,1,2
19001,5,32,10,2,3,3,2,,,,2,1,2,1,1,2
19001,8,22,9,2,3,3,2,,,,2,1,2,1,1,2
19001,9,30,10,1,3,3,1,1,3,2,1,-999,1,1,1,2
19002,1,25,10,1,3,3,2,,,,2,2,2,1,1,2
19002,2,50,16,2,3,3,1,14,3,2,2,2,2,1,1,2
19007,1,32,13,1,3,3,1,1,2,2,2,2,2,1,1,2
19007,2,20,10,2,3,3,2,,,,2,2,2,1,1,2
19007,4,36,10,2,3,3,2,,,,2,-999,2,1,1,1
19010,1,40,4,1,3,3,1,1,3,2,2,2,2,1,1,2
19010,2,35,2,1,1,3,2,,,,2,2,2,1,1,2
19010,3,19,10,1,3,3,2,,,,2,2,1,1,1,1
19010,5,32,3,1,3,3,2,,,,2,2,2,1,1,2
19010,6,28,2,2,3,3,1,1,2,2,1,1,1,1,1,1
19011,1,28,10,1,3,3,1,1,3,2,2,2,2,1,1,6
19011,2,24,10,2,3,3,2,,,,2,2,2,1,1,6
19012,1,45,7,1,3,7,2,,,,2,2,2,1,1,1
19012,2,35,5,2,3,7,2,,,,2,2,2,1,1,1
19013,1,60,16,1,3,3,1,1,2,2,2,2,2,1,1,2
19013,2,50,16,1,3,3,2,,,,1,1,2,1,1,1
19013,3,35,3,1,3,3,2,,,,2,2,2,1,1,5
19013,4,30,5,2,3,3,2,,,,2,2,2,1,1,5
19013,7,28,6,1,3,3,1,14,2,2,2,1,2,1,1,1
19015,1,35,5,1,3,3,1,1,2,2,2,2,2,1,3,
19015,2,30,16,2,3,3,2,,,,1,2,2,1,3,
19017,1,45,16,1,3,3,1,1,2,2,2,1,1,1,1,2
19017,2,40,7,2,3,3,1,1,2,2,1,1,1,1,1,2
19017,3,20,10,1,3,3,1,15,2,2,1,1,1,1,1,2
19020,1,35,10,1,3,3,1,1,2,1,2,1,1,1,1,1
19020,2,22,10,2,3,3,2,,,,2,1,2,3,1,1
19020,4,25,13,1,3,3,1,15,2,2,2,1,1,1,1,1
19020,5,75,16,1,3,3,2,,,,2,1,1,1,1,1
19023,1,35,10,1,3,3,1,14,2,2,2,1,1,1,1,6
19023,2,20,10,2,3,3,1,14,2,2,2,-999,1,3,3,
19024,1,60,5,1,3,3,1,1,2,2,2,1,2,1,1,5
19024,2,55,16,2,3,3,2,,,,2,1,2,1,1,5
19024,3,35,9,1,3,3,1,1,2,2,2,1,2,1,1,1
19024,4,30,16,2,3,3,2,,,,2,1,2,1,1,3
19026,1,34,5,2,3,3,1,1,2,2,2,1,2,3,3,
19026,2,25,10,1,3,3,1,1,4,2,2,1,1,1,3,
19026,5,45,16,1,3,3,1,1,3,2,1,1,1,1,1,2
19031,2,40,7,2,3,3,1,1,2,2,1,1,1,1,1,2
19032,1,60,4,1,3,3,1,1,2,2,2,1,1,1,1,1
19032,2,55,16,2,3,3,1,14,2,2,1,1,1,1,1,1
19032,4,18,12,1,3,3,1,14,2,2,1,1,1,1,1,1
19037,1,45,16,1,3,3,1,1,3,2,1,2,2,1,1,1
19038,1,35,2,1,2,17,1,1,2,1,2,1,2,1,1,2
19038,2,32,16,2,2,17,2,,,,2,1,2,1,1,2
19038,5,50,16,2,2,17,1,1,2,2,2,-999,2,1,1,2
19040,1,40,3,1,2,17,1,8,2,2,1,1,1,1,1,2
19040,2,32,3,2,2,17,2,,,,2,1,1,1,1,2
19044,1,40,16,1,1,1,1,1,2,1,2,2,2,1,1,1
19044,2,35,16,2,1,1,1,1,2,2,1,1,1,1,1,1
19047,1,55,16,1,1,1,1,1,2,1,1,1,1,1,1,1
19047,2,32,16,1,1,1,1,1,2,1,2,1,2,1,1,1
19047,3,28,16,1,1,1,2,,,,2,2,2,3,3,
19050,1,45,16,2,1,1,1,1,2,1,2,1,2,1,1,1
19050,2,38,16,1,1,1,1,1,,2,1,2,1,1,1,1
19051,1,27,10,1,1,1,1,1,2,1,2,2,2,1,3,
19051,2,22,5,1,1,1,2,,,,2,2,2,1,3,
19054,1,36,4,1,1,1,1,1,2,2,2,-999,2,1,1,1
19054,2,28,16,2,1,1,1,1,2,1,1,1,1,1,1,1
19056,1,40,2,2,1,1,1,1,2,1,2,1,2,1,1,1
19056,2,32,16,1,1,1,1,1,2,1,2,1,2,1,1,1
19057,1,55,16,1,1,30,1,1,3,1,2,2,2,1,1,1
19057,2,18,16,1,1,1,1,1,2,1,2,2,2,1,1,1
19059,1,40,16,1,1,1,1,1,2,1,2,2,2,1,1,1
19059,2,35,16,2,1,1,1,1,2,2,2,2,2,1,1,1
19062,1,35,16,1,1,1,1,1,2,2,2,2,2,1,1,1
19062,2,38,16,2,1,1,1,1,2,2,1,1,1,1,1,1
19062,3,30,16,2,1,1,1,1,2,2,1,1,1,1,1,1
19063,1,49,16,1,1,1,1,1,2,2,2,2,2,1,1,1
19063,2,44,16,2,1,1,1,1,2,2,1,1,1,1,1,1
19063,3,30,16,2,1,1,1,1,2,2,2,2,2,1,1,1
19070,1,45,16,1,1,1,1,1,2,2,2,1,2,1,1,1
19070,2,38,16,2,1,1,2,,,,2,2,2,1,1,1
19071,1,50,16,1,1,1,1,1,2,2,2,2,2,1,1,1
19071,2,48,16,2,1,1,2,,,,1,1,1,1,1,1
