12021,1,,,,1,,,,,,
12003,3,,,,1,,,,,,
12110,2,,,,,,,1,,,
12004,1,,,,,,1,,,,
12035,1,,,,,,,,1,,
12089,4,,,,,,,,1,,
12065,2,,1,,,,,,1,,
12037,1,,,,,,,,1,,
12109,1,,,,,,,,1,,
12002,1,,,,,,,,1,,
12153,1,,,,,,,,1,,
12133,1,1,,,,,,,,,
12139,1,1,,,,,,,,,
12093,2,1,,,,,,,,,
12133,1,,,1,,,,,,,
12047,1,,,1,,,,,,,
12018,2,,1,,,,,,,,
12025,2,,1,,,,,,,,
12149,2,,1,,,,,,,,
12076,2,,1,,,,,,,,
12135,2,,1,,,,,,,,
12032,2,,1,,,,,,,,
12094,2,,1,,,,,,,,
12082,2,,1,,,,,,,,
12108,1,,1,,,,,,,,
12091,2,,1,,,,,,,,
12070,2,,1,,,,,,,,
12140,2,,1,,,,,,,,
12002,2,,1,,,,,,,,
12153,2,,1,,,,,,,,
