47001,1,55,16,1,3,35,1,1,3,2,2,1,1,1,1,2
47001,2,45,16,2,3,35,2,,,,1,2,1,1,3,
47005,1,30,10,1,3,3,1,1,3,1,2,2,2,1,1,6
47005,2,20,10,2,3,3,2,,,,2,2,2,3,3,
47006,1,45,10,1,3,3,1,14,3,2,2,1,2,1,1,6
47006,2,35,7,2,3,3,1,14,3,2,1,2,1,1,1,6
47007,1,45,14,1,3,3,1,10,2,1,2,1,1,1,1,3
47007,5,45,16,2,3,3,1,1,3,2,2,2,2,1,1,3
47010,1,60,5,1,3,3,1,14,3,1,2,1,1,1,1,1
47010,2,50,2,2,3,3,1,14,3,2,1,1,2,1,1,1
47010,3,20,8,1,3,3,1,14,3,2,2,2,1,1,1,1
47010,4,18,10,1,3,3,1,15,2,1,2,1,2,3,1,1
47011,1,40,12,1,3,3,1,8,3,2,1,1,1,1,1,5
47011,2,33,16,2,3,3,1,8,3,2,1,1,1,1,1,5
47012,1,73,16,1,3,3,1,1,3,2,2,1,2,1,1,1
47012,2,68,3,2,3,3,1,1,3,2,2,1,2,1,1,2
47012,3,32,8,1,3,3,1,14,3,1,2,1,2,1,3,
47012,4,30,5,2,3,3,1,14,3,2,2,2,2,1,3,
47012,7,19,10,1,3,3,1,15,3,2,2,2,2,3,1,2
47013,1,50,10,1,3,3,1,1,3,1,2,1,1,1,1,5
47013,2,45,10,2,3,3,1,8,3,2,1,2,1,1,1,5
47014,1,50,10,1,3,3,1,22,2,1,2,1,1,1,1,4
47014,2,30,16,2,3,3,1,17,2,2,1,1,1,1,1,2
47017,1,45,16,1,1,1,1,5,2,1,2,1,2,1,1,4
47017,2,40,16,2,1,1,2,,,,2,1,2,1,1,4
47017,3,18,12,1,1,1,2,,,,2,2,2,3,1,4
47021,1,40,10,1,1,1,1,5,3,1,2,1,1,1,1,2
47021,2,30,16,2,1,1,1,8,2,2,2,2,2,1,1,2
47023,1,32,10,1,3,3,1,1,3,2,2,1,1,1,1,5
47023,2,26,10,2,3,3,1,8,3,2,1,1,1,1,1,2
47024,1,43,16,1,1,1,1,5,2,1,2,2,2,1,1,2
47024,2,39,16,2,1,1,1,8,3,2,2,2,1,1,1,2
47026,1,48,5,2,1,1,1,10,2,1,2,1,1,1,1,3
47026,2,46,10,1,1,1,1,2,1,1,2,1,1,1,1,3
47026,4,21,13,1,1,1,2,,,,2,1,2,3,1,3
47030,1,65,3,1,3,3,2,,,,2,1,2,1,1,3
47030,2,50,5,2,3,3,1,1,2,2,1,1,1,1,1,3
47030,3,20,12,1,3,3,2,,,,2,2,2,3,1,3
47030,6,50,16,1,3,3,2,,,,2,2,2,1,1,3
47031,1,50,16,1,3,3,1,1,2,2,2,1,2,1,3,
47031,2,35,16,1,3,3,2,,,,1,1,1,1,3,
47036,1,80,16,1,1,1,2,,,,2,2,1,1,1,1
47036,3,40,16,2,1,1,2,,,,2,2,2,1,1,1
47037,1,80,16,1,1,1,1,20,1,2,2,2,2,1,1,2
47037,2,50,16,2,1,1,1,8,2,2,1,2,1,1,1,1
47037,3,20,15,1,1,1,1,15,2,1,1,1,1,3,1,1
47038,2,30,16,2,2,17,1,10,2,2,2,2,2,1,1,2
47041,1,38,4,1,1,1,1,5,3,2,2,2,2,1,1,2
47041,2,28,16,2,1,1,1,5,2,1,2,2,2,1,1,2
47045,1,70,16,1,1,1,1,8,2,2,2,2,2,1,1,2
47045,2,65,16,2,1,1,2,,,,2,2,2,1,1,5
47045,3,18,10,1,1,1,2,,,,2,2,2,3,1,5
47045,4,40,16,1,1,1,2,,,,2,2,2,1,1,1
47047,1,45,2,1,1,1,1,1,3,1,2,1,2,1,1,5
47047,2,39,4,2,1,1,2,,,,2,2,2,1,1,2
47047,3,21,10,1,1,1,2,,,,1,2,1,1,1,5
47050,1,48,16,1,3,3,1,1,3,2,2,1,2,1,1,2
47050,2,40,16,2,3,3,2,,,,2,2,1,1,1,1
47051,1,40,5,1,3,3,1,1,3,2,2,1,1,1,3,
47051,2,36,10,2,3,3,2,,,,1,2,1,1,3,
47054,1,50,16,1,3,3,1,8,3,2,2,1,1,1,1,5
47054,2,40,16,2,3,3,2,,,,2,2,1,1,1,2
47054,4,19,12,1,3,3,1,10,2,1,2,2,2,3,1,5
47055,1,40,10,1,3,3,1,1,2,1,2,1,2,1,1,2
47055,2,36,9,2,3,3,2,,,,1,1,1,1,1,2
47057,1,50,16,1,3,3,1,1,2,2,2,2,2,2,1,3
47057,2,45,16,2,3,3,2,,,,2,2,2,1,1,2
47057,3,20,10,1,3,3,2,,,,2,2,2,3,1,2
47057,4,18,9,1,3,3,1,10,2,1,2,2,2,3,1,3
47059,1,50,9,1,3,3,1,1,3,2,2,1,2,1,1,2
47059,2,45,9,2,3,3,2,,,,2,2,2,1,1,2
47059,4,19,10,1,3,3,2,,,,2,2,2,3,1,2
47060,2,35,16,2,3,3,1,1,2,2,1,2,1,1,3,
47063,1,65,8,1,3,35,1,1,3,2,2,1,2,1,1,2
47063,2,21,7,1,3,35,1,9,2,1,2,1,2,3,1,2
47063,3,19,7,2,3,35,2,,,,2,2,2,3,1,2
47063,4,18,11,1,3,35,2,,,,2,2,2,3,1,2
47064,1,85,16,1,3,35,2,,,,2,2,2,1,1,3
47064,2,35,9,1,3,35,1,15,2,1,2,1,1,1,1,3
47064,3,24,8,2,3,35,1,15,2,2,2,2,2,1,1,2
47065,1,30,9,1,3,35,1,1,2,1,2,2,2,1,1,2
47065,2,28,3,2,3,35,2,,,,2,2,1,1,1,2
47066,1,55,4,1,3,3,1,1,3,2,2,2,1,1,1,3
47066,2,45,4,2,3,3,2,,,,1,1,1,1,1,3
47066,3,25,7,1,3,3,1,1,3,2,2,2,2,1,1,3
47067,1,35,9,1,3,35,1,1,3,1,2,1,1,1,1,2
47067,2,28,9,1,3,35,2,,,,2,2,2,1,1,2
47068,2,32,16,2,3,35,1,1,2,2,2,2,1,1,3,
47076,1,52,10,1,3,3,1,1,3,2,2,1,1,1,1,3
47076,2,30,7,2,3,3,2,,,,2,2,2,1,1,3
47077,1,40,16,1,3,3,1,1,3,2,2,1,2,1,1,4
47077,2,30,16,2,3,3,2,,,,1,1,1,1,1,4
47078,1,40,9,1,3,3,1,1,3,1,2,1,1,1,1,3
47078,2,36,16,2,3,3,2,,,,2,2,2,1,1,3
47085,1,45,16,1,3,3,1,1,3,2,2,1,1,1,1,3
47085,2,40,16,2,3,3,2,,,,1,2,1,1,1,2
47087,1,70,16,1,3,3,1,1,3,2,2,1,1,1,1,5
47087,2,50,16,2,3,3,2,,,,2,2,1,1,1,5
47087,3,28,10,1,3,3,1,1,3,2,2,2,2,1,1,3
47088,1,28,16,1,3,3,1,8,3,2,2,2,2,1,1,3
47088,2,24,8,2,3,3,2,,,,2,2,2,1,1,2
47091,1,46,16,2,3,3,1,8,3,2,1,1,1,1,3,
47092,1,60,12,1,3,3,1,1,3,2,2,1,2,1,3,
47092,2,55,4,2,3,3,2,,,,2,2,2,1,3,
47092,3,22,14,1,3,3,1,16,2,1,2,2,1,1,1,3
47096,1,65,16,1,3,3,2,,,,2,2,2,1,1,1
47096,2,60,16,2,3,3,2,,,,2,2,2,1,1,3
