5500201,5500302,5500103,0,0,0,0,0,0
5500202,5503908,5504603,0,0,0,0,0,0
5500301,5500102,5504601,0,0,0,0,0,0
5500302,5500402,5502802,5502602,0,0,0,0,0
5500303,5500103,0,0,0,0,0,0,0
5500901,5501803,5501301,5501901,0,0,0,0,0
5500902,5501804,5500402,0,0,0,0,0,0
5501001,5500901,5501901,0,0,0,0,0,0
5501002,5502202,5500902,0,0,0,0,0,0
5501201,5501601,5501501,0,0,0,0,0,0
5501202,5501601,5500702,5505202,0,0,0,0,0
5501203,5501601,5504201,5502601,0,0,0,0,0
5501204,5501606,5501302,5500902,0,0,0,0,0
5501301,5501203,5501605,0,0,0,0,0,0
5501302,5501606,5501204,0,0,0,0,0,0
5501401,5501501,5500901,0,0,0,0,0,0
5501402,5501502,5500902,0,0,0,0,0,0
5501501,5503001,5501901,0,0,0,0,0,0
5501502,5501402,5501302,0,0,0,0,0,0
5501509,5502602,5501302,5501402,0,0,0,0,0
5501511,5501402,5502602,0,0,0,0,0,0
5501601,5501203,5500901,0,0,0,0,0,0
5501602,5501204,5501302,5500402,0,0,0,0,0
5501605,5501203,5504201,0,0,0,0,0,0
5501606,5501204,5501804,5500902,0,0,0,0,0
5501901,5501501,5503001,0,0,0,0,0,0
5501902,5502602,5502302,0,0,0,0,0,0
5502101,5504002,5504101,0,0,0,0,0,0
5502102,5504003,5503402,0,0,0,0,0,0
5502103,5504703,5502903,0,0,0,0,0,0
5502104,5501902,5501204,0,0,0,0,0,0
5502301,5514801,5502103,0,0,0,0,0,0
5502302,5501302,5502102,0,0,0,0,0,0
5502801,5502601,5504002,0,0,0,0,0,0
5502802,5502602,5500302,0,0,0,0,0,0
5503001,5501501,5503801,0,0,0,0,0,0
5503002,5502802,5502602,0,0,0,0,0,0
5503101,5504301,5504201,5503301,0,0,0,0,0
5503102,5504302,5502702,0,0,0,0,0,0
5503301,5503202,5503101,5503701,0,0,0,0,0
5503302,5503102,5503201,0,0,0,0,0,0
5503501,5504201,5504301,0,0,0,0,0,0
5503502,5504003,5504102,5504302,0,0,0,0,0
5504001,5504101,5502705,5503001,0,0,0,0,0
5504002,5502601,5502101,0,0,0,0,0,0
5504003,5502102,5502702,5503502,0,0,0,0,0
5504201,5504101,5501601,0,0,0,0,0,0
5504202,5504302,5503302,5503502,0,0,0,0,0
5504401,5504601,5504801,0,0,0,0,0,0
5504403,5504505,5504707,5501803,0,0,0,0,0
5504404,5504601,5504506,0,0,0,0,0,0
5504701,5503301,5504801,0,0,0,0,0,0
5504702,5503302,5501804,0,0,0,0,0,0
5504703,5501803,5503301,0,0,0,0,0,0
5504704,5501502,5502702,0,0,0,0,0,0
5504707,5504406,5503301,0,0,0,0,0,0
5504708,5502702,5503302,0,0,0,0,0,0
5504801,5507701,5506501,0,0,0,0,0,0
5504802,5506502,5507702,0,0,0,0,0,0
5505001,5505801,5509008,0,0,0,0,0,0
5505002,5505802,5503601,0,0,0,0,0,0
5505003,5503702,5504708,0,0,0,0,0,0
5505004,5505801,5503701,0,0,0,0,0,0
5505007,5504708,5505802,0,0,0,0,0,0
5505101,5505702,5506502,0,0,0,0,0,0
5505401,5505601,5509501,0,0,0,0,0,0
5505402,5509401,5524901,0,0,0,0,0,0
5505501,5506101,5505601,0,0,0,0,0,0
5505502,5505602,5505101,0,0,0,0,0,0
5505601,5513001,5507201,0,0,0,0,0,0
5505602,5505402,5505702,5518002,0,0,0,0,0
5506101,5505601,5519601,0,0,0,0,0,0
5506102,5505601,5506201,0,0,0,0,0,0
5506103,5506202,5505602,0,0,0,0,0,0
5506301,5519901,5507301,0,0,0,0,0,0
5506302,5506101,5507202,0,0,0,0,0,0
5506303,5506202,5507202,0,0,0,0,0,0
5506304,5506202,5507301,0,0,0,0,0,0
5506306,5516201,5520305,0,0,0,0,0,0
5506307,5506202,5507301,0,0,0,0,0,0
5507001,5507601,5507205,0,0,0,0,0,0
5507002,5507602,5506702,0,0,0,0,0,0
5507003,5508203,5506901,0,0,0,0,0,0
5507004,5506202,5505902,0,0,0,0,0,0
5507201,5507601,5507003,0,0,0,0,0,0
5507202,5507002,5507401,0,0,0,0,0,0
5507401,5524501,5507701,5507501,0,0,0,0,0
5507402,5503802,5506802,0,0,0,0,0,0
5507501,5507401,5503801,0,0,0,0,0,0
5507502,5508501,5507602,5507202,0,0,0,0,0
5507601,5514801,5514301,5507701,0,0,0,0,0
5507602,5507702,5514302,0,0,0,0,0,0
5507701,5507601,5505901,0,0,0,0,0,0
5507702,5507502,5507602,0,0,0,0,0,0
5508401,5523103,5508203,5521304,0,0,0,0,0
5508402,5514802,5508602,5508302,0,0,0,0,0
5508407,5514802,5508502,0,0,0,0,0,0
5508501,5514802,5508602,5525002,0,0,0,0,0
