21001,1,45,16,1,3,3,1,1,2,2,2,1,2,1,1,1
21001,2,38,4,2,3,3,2,,,,2,1,2,1,1,1
21001,3,18,3,1,3,3,2,,,,2,2,2,3,1,2
21007,1,55,4,1,3,3,1,1,3,2,2,2,1,1,1,1
21007,2,45,16,2,3,3,2,,,,2,2,1,1,1,1
21007,4,25,16,1,3,3,2,,,,2,2,2,1,1,2
21008,1,35,5,1,3,19,1,1,2,2,2,2,2,1,1,3
21008,2,25,16,1,3,19,1,1,2,2,2,2,2,1,1,2
21009,1,40,10,1,3,3,1,1,3,2,2,1,1,1,1,1
21009,2,30,7,2,3,3,2,,,,2,2,2,1,1,1
21010,1,35,10,2,3,3,2,,,,2,1,1,1,1,3
21012,1,75,10,1,3,3,1,1,2,1,2,1,2,1,1,3
21012,2,60,4,2,3,3,2,,,,1,1,1,1,1,3
21012,4,23,12,1,3,3,2,,,,2,2,2,1,1,3
21014,1,38,7,1,3,3,1,1,3,2,2,1,2,1,1,3
21014,2,25,10,2,3,3,2,,,,2,1,2,1,1,3
21015,1,45,10,1,3,19,1,1,2,2,2,2,1,1,3,
21015,2,40,10,2,3,19,2,,,,2,2,2,1,3,
21016,1,50,4,1,3,19,1,1,2,2,2,2,1,1,3,
21016,2,45,7,2,3,19,2,,,,2,2,1,1,3,
21017,1,30,16,1,3,19,1,1,3,2,2,2,2,1,1,2
21017,3,28,10,1,3,19,2,,,,2,2,2,1,1,3
21017,4,22,16,2,3,19,2,,,,2,-999,1,1,1,2
21017,7,28,16,1,3,19,1,7,1,2,2,2,1,1,1,2
21020,1,70,7,1,3,3,1,1,3,2,2,2,2,1,3,3
21022,1,55,16,2,3,3,2,,,,2,2,2,1,1,3
21022,3,26,10,1,3,3,2,,,,2,1,1,1,1,3
21023,1,33,10,1,3,3,1,1,3,2,2,1,1,1,1,1
21023,3,31,16,2,3,3,2,,,,1,2,1,1,1,2
21028,1,55,10,1,3,3,2,,,,2,1,1,1,1,1
21028,2,42,4,2,3,3,2,,,,1,2,1,1,1,1
21028,4,18,10,1,3,3,2,,,,2,2,2,3,1,1
21029,1,30,10,1,3,3,2,,,,2,2,2,1,1,1
21029,2,25,16,2,3,3,2,,,,1,2,1,1,1,1
21031,1,40,7,1,3,19,2,,,,2,1,2,1,1,1
21031,2,30,10,2,3,19,2,,,,2,2,1,1,1,1
21033,1,50,16,2,3,19,2,,,,1,2,1,2,1,1
21033,2,18,10,1,3,19,1,1,2,2,2,2,2,3,1,2
21034,1,40,4,1,3,19,1,1,2,1,2,1,1,1,1,1
21034,2,35,16,2,3,19,1,1,2,2,1,2,1,1,1,1
21038,1,54,9,1,4,19,1,1,2,2,2,1,2,1,1,2
