30001,1,1,40
30001,2,2,35
30001,3,1,17
30001,4,1,13
30002,1,1,62
30002,10,2,4
30002,11,1,2
30002,2,2,55
30002,3,1,32
30002,4,2,28
30002,5,1,10
30002,6,2,8
30002,7,1,6
30002,8,1,26
30002,9,2,21
30003,1,1,40
30003,2,2,30
30003,3,2,10
30003,4,1,8
30003,5,2,5
30003,6,1,35
30003,7,2,25
30003,8,1,12
30004,1,2,85
30005,1,2,35
30005,2,1,40
30005,3,1,10
30005,4,2,8
30005,5,1,70
30005,6,2,68
30006,1,1,25
30006,2,2,24
30006,3,2,5
30006,4,1,10
30006,5,2,48
30006,6,1,18
30007,1,2,36
30007,2,2,17
30007,3,2,16
30007,4,1,14
30008,1,1,40
30008,2,2,35
30008,3,1,18
30008,4,2,15
30008,5,1,65
30008,6,2,60
30009,1,1,30
30009,2,2,25
30009,3,1,3
30010,1,1,30
30010,2,2,27
30010,3,1,9
30010,4,2,6
30010,5,1,28
30010,6,2,22
30010,7,1,6
30010,8,2,4
30010,9,1,25
30011,1,1,48
30011,2,2,44
30011,3,1,25
30011,4,2,20
30011,5,2,19
30012,1,1,26
30012,2,2,19
30012,3,2,48
30012,4,1,24
30012,5,1,22
30012,6,2,16
30012,7,1,12
30013,1,1,35
30013,2,2,28
30013,3,1,10
30013,4,1,8
30013,5,2,80
30014,1,1,48
30014,2,2,43
30014,3,1,22
30014,4,2,20
30014,5,1,5
30014,6,1,21
30014,7,1,13
30015,1,1,55
30015,2,2,50
30015,3,1,28
30015,4,1,24
30015,5,1,22
30016,1,1,40
30016,2,2,38
30016,3,1,18
30016,4,1,15
30017,1,1,35
30017,2,2,25
30017,3,2,5
30017,4,2,2
30017,5,2,60
30018,1,1,36
30018,2,2,27
30018,3,2,5
30018,4,1,3
30019,1,1,73
30019,2,2,60
30019,3,2,27
30019,4,1,13
30019,5,1,10
30020,1,1,52
30020,2,2,48
30020,3,1,24
30020,4,2,20
30021,1,1,35
30021,2,2,30
30021,3,2,12
30021,4,2,75
30022,1,1,80
30022,2,2,75
30023,1,2,60
30023,2,1,40
30023,3,2,35
30023,4,1,1
30023,5,2,5
30023,6,1,30
30023,7,1,28
30024,1,1,30
30024,2,2,28
30024,3,1,4
30024,4,1,3
30024,5,2,2
30024,6,1,28
30024,7,2,23
30024,8,2,1
30025,1,1,75
30025,2,2,66
30025,3,1,30
30025,4,2,20
30026,1,1,50
30026,2,2,46
30026,3,1,30
30026,4,2,25
30026,5,1,1
30026,6,1,28
30027,1,2,70
30027,2,1,50
30027,3,2,30
30027,4,1,38
30027,5,2,12
30027,6,2,35
30028,1,1,45
30028,2,2,42
30028,3,1,20
30028,4,2,7
30029,1,1,35
30029,2,2,30
30029,3,2,6
30029,4,2,4
30030,1,1,60
30030,2,2,45
30030,3,1,30
30030,4,1,28
30031,1,1,40
30031,2,2,37
30031,3,1,12
30031,4,2,10
30032,1,1,55
30032,2,2,45
30032,3,1,24
30033,1,2,65
30033,2,2,75
30033,3,1,16
30034,1,1,45
30034,2,2,40
30034,3,1,19
30034,4,2,17
30034,5,2,15
