36001,1,75,5,1,3,3,1,1,3,2,2,1,1,1,1,6
36001,2,65,16,2,3,3,2,,,,2,2,2,1,1,6
36001,3,27,14,1,3,3,1,1,3,2,2,1,1,1,1,6
36001,4,25,11,2,3,3,2,,,,1,1,2,1,1,6
36002,1,50,8,1,3,3,1,1,3,2,2,1,1,1,1,6
36002,2,45,7,2,3,3,1,1,3,2,1,1,1,1,1,6
36002,4,24,12,1,3,3,2,,,,1,1,2,1,1,6
36004,1,40,4,1,3,3,1,1,3,2,2,1,2,1,1,2
36004,2,35,16,2,3,3,1,1,3,2,1,1,1,1,1,2
36006,2,42,5,2,3,3,1,1,2,2,1,1,1,1,1,2
36008,1,45,16,1,3,3,1,1,3,2,2,1,1,1,1,6
36008,10,30,10,2,3,3,1,1,3,2,2,2,2,1,3,
36008,2,40,7,1,3,3,1,1,3,2,2,2,2,1,1,6
36008,6,50,3,1,3,3,1,1,3,2,2,2,2,1,1,1
36008,7,45,16,2,3,3,1,1,3,2,2,2,2,1,1,1
36008,8,24,10,1,3,3,2,,,,2,2,2,3,1,6
36008,9,38,10,1,3,3,1,10,2,1,2,2,2,1,3,
36010,1,40,6,1,3,3,1,1,2,2,2,1,2,1,1,1
36010,2,33,4,2,3,3,1,1,3,2,1,2,1,1,1,1
36012,1,45,10,1,3,3,1,1,3,2,2,1,1,1,1,1
36012,2,35,10,2,3,3,1,1,3,2,1,1,2,1,1,2
36014,1,55,7,1,2,17,1,1,2,1,2,2,2,1,1,3
36014,2,45,16,2,2,17,1,1,2,2,2,2,2,1,1,1
36015,1,58,16,1,2,17,1,1,2,1,2,2,2,1,1,1
36015,2,29,16,1,2,17,1,1,2,2,2,2,2,1,1,1
36021,1,38,7,1,2,17,1,1,2,1,2,1,1,1,1,2
36021,2,28,10,2,2,17,1,1,2,1,1,1,2,1,1,1
36022,1,34,16,1,3,11,1,1,2,2,2,1,2,1,2,3
36027,1,65,7,1,3,10,1,1,2,2,2,1,2,1,1,1
36027,2,47,7,2,3,10,1,1,2,2,1,1,2,1,1,1
36027,3,25,10,1,3,10,1,15,2,1,2,1,2,3,3,
36027,4,30,16,2,3,10,1,33,2,1,2,2,2,3,3,
36028,1,47,1,1,3,10,1,1,2,1,2,1,2,1,1,2
36028,2,33,4,2,3,10,1,1,2,2,1,1,2,1,1,2
36030,1,42,7,1,3,7,1,13,2,2,2,2,2,1,1,6
36030,2,36,10,2,4,7,2,,,,2,2,2,1,1,6
36032,1,30,16,1,2,17,1,1,2,1,2,1,2,1,3,
36032,2,21,7,2,2,17,2,,,,1,1,2,3,3,
36034,1,42,5,1,3,35,1,1,2,2,2,2,2,1,1,1
36034,2,37,16,2,3,35,1,1,2,2,1,1,1,1,1,1
36036,1,50,4,1,3,35,1,1,3,2,2,2,2,1,1,2
36036,2,45,4,2,3,35,1,1,2,2,1,1,1,1,1,1
36039,1,55,3,1,3,35,1,1,2,2,2,1,1,1,1,1
36039,2,40,16,1,3,35,1,1,3,2,1,2,2,1,1,1
36043,1,35,12,1,3,3,1,1,2,1,2,1,2,1,1,1
36043,2,30,7,2,3,35,2,,,,1,1,2,1,1,1
36045,1,35,6,1,3,3,1,1,3,2,2,2,2,1,1,1
36045,2,30,7,2,3,3,1,1,2,2,1,1,1,1,1,1
36048,1,38,16,1,3,3,1,1,3,2,2,2,1,1,1,2
36048,2,28,16,2,3,3,1,1,2,2,1,1,1,1,1,2
36051,1,50,4,1,3,3,1,1,2,1,2,2,2,1,1,1
36051,2,42,16,2,3,3,1,1,2,2,1,1,1,1,1,1
36051,3,19,9,1,3,3,1,1,2,2,2,2,2,1,1,1
36053,1,48,7,1,3,7,1,13,2,2,2,1,2,1,1,1
36053,2,42,7,2,3,7,2,,,,2,2,2,1,1,2
36053,3,19,12,1,3,7,2,,,,2,2,2,3,1,2
36055,1,40,11,1,3,3,1,1,3,2,2,2,2,1,1,2
36055,2,30,16,2,3,3,1,1,3,2,1,2,1,1,1,1
36057,1,45,8,1,3,10,1,1,2,1,2,2,2,3,1,1
36057,2,40,5,2,3,10,1,1,2,2,1,1,1,3,1,2
36057,3,37,5,2,3,10,1,1,2,2,2,2,2,3,1,2
36059,1,40,1,1,3,3,1,1,2,2,2,1,2,1,1,2
36059,2,26,9,2,3,3,1,1,2,2,1,1,1,1,1,2
36061,1,40,16,1,3,35,1,1,2,2,2,1,1,1,1,2
36061,2,38,16,2,3,35,1,1,2,2,1,1,1,1,1,2
36063,1,40,6,1,2,17,1,1,2,1,2,1,2,1,1,2
36063,2,33,16,2,2,17,1,1,2,2,1,2,1,3,1,2
36064,1,32,16,1,2,17,1,1,2,2,2,2,2,1,1,2
36064,2,30,16,2,2,17,1,1,2,2,1,2,2,1,1,2
36065,1,30,5,1,2,17,1,1,3,2,2,1,2,1,3,
36065,2,22,10,2,2,17,1,1,3,2,2,2,2,3,3,
36066,1,55,16,1,2,17,1,1,3,2,2,2,2,1,1,2
36066,2,50,16,2,2,17,1,1,3,2,1,2,1,1,1,2
36068,1,40,7,1,3,10,1,1,2,2,2,2,2,1,1,1
36068,2,35,16,2,3,10,1,1,2,2,1,1,1,1,1,1
36070,1,58,10,1,3,5,1,1,3,2,2,2,2,1,1,2
36070,2,48,5,2,3,5,1,1,3,2,1,1,1,1,1,2
36073,1,60,4,1,3,7,1,15,2,2,2,2,2,1,1,2
36076,1,45,6,1,3,3,1,1,3,2,2,2,2,1,1,2
36076,2,37,16,1,3,3,1,1,3,2,1,1,1,1,1,2
36076,3,18,13,1,3,3,2,,,,2,2,2,3,1,2
36077,1,36,10,1,3,3,1,1,3,2,2,2,2,1,1,2
36077,2,26,10,1,3,3,1,1,3,2,1,1,1,1,1,2
36078,1,60,4,1,3,3,1,1,3,2,2,1,2,1,1,2
36078,2,52,16,2,3,3,1,1,3,2,1,1,2,1,1,2
36078,3,30,12,1,3,3,1,16,2,2,1,1,1,1,1,2
36079,1,49,16,2,3,3,1,1,3,2,1,1,1,1,1,2
36080,1,38,4,1,3,3,1,1,3,2,2,1,1,1,1,3
36080,2,32,10,2,3,3,1,1,3,2,1,1,1,1,1,3
36081,1,55,16,1,3,3,1,1,3,2,2,2,2,1,1,6
36081,2,40,6,2,3,3,1,1,2,2,1,1,1,1,1,6
36082,1,52,12,2,3,3,1,1,3,2,2,1,2,1,1,2
36082,2,45,16,1,3,3,1,1,3,2,1,2,1,1,1,2
36085,1,38,10,1,3,3,1,1,3,2,2,2,2,1,1,3
36085,2,34,8,2,3,3,1,1,3,2,1,1,1,1,1,3
36086,1,40,16,1,3,3,1,1,3,2,2,1,1,1,1,2
36086,2,35,4,2,3,3,1,1,3,2,1,1,1,1,1,2
36087,1,30,12,1,3,3,1,16,1,1,2,1,1,1,3,
36087,2,28,15,2,3,3,1,16,1,2,2,2,2,1,3,
36087,3,55,7,1,3,3,1,1,3,2,2,1,1,1,3,
36087,4,48,16,2,3,3,2,,,,2,2,2,1,3,
36091,1,45,16,1,3,35,1,1,2,1,2,2,2,1,1,2
36091,2,35,16,2,3,35,1,1,2,1,1,1,1,1,1,2
36095,1,50,9,1,3,35,1,1,2,1,1,1,1,1,1,1
36095,2,45,16,2,3,35,1,1,2,1,1,1,1,1,1,2
36096,1,40,7,1,3,35,1,10,2,1,2,2,1,1,1,2
36096,2,36,16,2,3,35,2,,,,1,1,1,1,1,2
36098,1,30,10,1,3,3,1,1,2,2,2,1,1,1,1,1
36098,2,25,5,2,3,3,1,1,2,1,1,1,1,1,1,2
36102,1,45,4,1,3,3,1,1,2,2,2,1,1,1,1,2
36102,2,40,16,1,3,3,1,1,3,2,1,1,1,1,1,2
36106,1,65,16,1,3,3,1,1,3,2,2,1,2,1,1,2
36106,2,60,16,2,3,3,2,,,,2,2,2,1,1,2
36106,3,30,7,1,3,3,2,,,,1,2,1,1,1,2
36109,1,45,16,1,3,3,1,13,2,1,2,2,2,1,1,2
36109,2,40,16,2,3,3,1,1,2,2,2,2,2,1,1,2
36110,1,70,2,1,3,3,1,1,2,1,2,2,2,1,1,2
36110,2,50,16,2,3,3,1,1,2,2,2,2,2,1,1,2
36115,1,35,6,1,3,3,1,1,2,1,2,2,1,1,1,2
36115,2,30,10,2,3,3,2,,,,1,1,1,1,1,2
36118,1,33,10,1,3,35,1,1,2,2,2,1,1,1,1,2
36118,2,29,4,2,3,35,1,1,2,2,1,2,1,1,1,2
36119,1,25,16,1,3,3,1,1,2,1,2,2,2,2,1,1
36119,2,23,10,2,3,3,1,1,2,2,1,1,1,2,1,1
36129,1,55,16,2,1,1,1,1,2,2,2,2,2,1,1,1
36129,2,25,16,1,1,1,1,1,2,1,1,1,2,3,1,1
36130,1,35,16,1,1,1,1,1,2,1,2,1,2,1,1,2
36130,2,30,16,2,1,1,1,1,2,1,2,2,2,1,1,2
36132,1,35,5,1,1,1,1,1,2,1,2,1,2,1,2,1
36132,2,30,4,2,1,1,1,1,2,1,2,2,2,1,2,1
36134,1,38,16,1,1,1,2,,,,2,2,2,1,1,1
36134,2,35,16,2,1,1,2,,,,1,2,2,1,1,1
36137,1,40,16,1,1,1,1,13,2,1,2,1,2,1,1,6
36137,2,38,16,2,1,1,1,1,2,1,1,1,1,1,1,6
36139,1,45,6,1,1,1,1,5,2,1,2,2,2,3,1,2
36139,2,28,16,1,1,1,1,1,2,2,1,1,1,3,1,2
36140,1,40,10,1,1,1,1,6,1,1,2,1,1,1,1,1
36140,2,34,7,2,1,1,1,1,2,2,1,2,1,1,1,1
36141,1,40,16,2,1,1,1,1,2,1,1,2,1,1,1,2
36142,1,50,16,1,1,1,1,5,2,1,2,2,2,1,1,6
36142,2,45,16,1,1,1,1,1,2,1,1,1,1,1,1,6
36143,1,35,16,1,1,1,1,1,2,1,2,1,2,1,1,2
36143,2,25,16,2,1,1,1,1,2,2,2,1,2,1,1,6
36144,1,27,16,1,1,1,1,1,2,2,1,2,1,1,1,2
36146,1,45,16,1,1,1,1,1,2,2,2,1,1,1,1,2
36146,2,35,16,2,1,1,1,1,2,1,1,1,1,1,1,2
36149,1,43,16,1,1,1,1,1,2,1,2,1,2,1,1,6
36149,2,38,16,2,1,1,1,8,3,1,1,1,1,1,1,6
36151,1,40,5,1,1,1,1,1,2,1,2,1,2,1,1,2
36151,2,36,16,2,1,1,1,1,2,2,1,1,1,1,1,2
36152,1,45,16,1,1,1,1,8,2,2,2,2,2,1,1,2
36152,2,40,16,2,1,1,1,1,2,1,1,1,1,1,1,2
36154,1,55,16,1,1,1,1,1,2,1,2,1,2,1,1,2
36154,2,50,16,2,1,1,1,1,2,1,1,1,1,1,1,2
36155,1,30,16,1,1,1,1,1,2,1,2,1,2,1,1,6
36155,2,25,16,2,1,1,1,1,2,1,1,1,1,3,1,2
