03043,03,,,,1,,,,1,,
03074,01,,,,1,,,,,,
03077,02,,1,,,,1,,,,
03011,01,,,,,,,,1,,
03001,01,,,,,,,,1,,
03024,02,,,,,,,,1,,
03085,01,,,,,,,,1,,
03188,01,,,,,,,,1,,
03005,01,,,,,,,,1,,
03098,01,,,,,,,,1,,
03025,01,,,,,,,,1,,
03072,02,,,,,,,,1,,
03083,01,,,,,,,,1,,
03085,01,,,,,,,,1,,
03197,01,,,,,,,,1,,
03106,01,,,,,,,,1,,
03028,01,,,,,,,,1,,
03169,01,,,,,,,,1,,
03082,01,,,,,,,,1,,
03172,02,,,,,,,,1,,
03276,01,1,,,,,,,,,
03034,01,1,,,,,,,,,
03033,01,1,,,,,,,,,
03275,01,,,1,,,,,,,
03276,02,,,1,,,,,,,
03151,03,,,1,,,,,,,
03193,01,,,1,,,,,,,
03276,02,,1,,,,,,,,
03087,02,,1,,,,,,,,
03024,01,,1,,,,,,,,
03033,02,1,1,,,,,,,,
03080,02,,1,,,,,,,,
03076,02,,1,,,,,,,,
03169,02,,1,,,,,,,,
03142,02,,1,,,,,,,,
03075,05,,1,,,,,,,,
03031,11,,1,,,,,,,,
03063,02,,1,,,,,,,,
03271,03,,1,,,,,,,,
03243,04,,1,,,,,,,,
03030,01,,,,,,,,,,1
