21013,02,1,5
21044,02,1,5
21104,02,1,5
21116,02,1,5
21186,02,1,5
21050,01,6,10
21188,02,6,10
21025,02,6,10
21054,02,6,10
21183,02,6,10
21006,02,11,15
21005,04,11,15
21082,02,11,15
21031,02,11,15
21019,01,11,15
21097,02,16,20
21108,02,16,20
21103,04,16,20
21065,02,16,20
21099,02,16,20
21123,02,21,25
21129,02,21,25
21105,02,21,25
21178,02,21,25
21146,02,21,25
21154,04,26,31
21142,06,26,31
21113,02,26,31
21102,02,26,31
21150,04,26,31
21200,03,26,31
21137,02,32,36
21096,02,32,36
21127,02,32,36
21134,04,32,36
21138,01,32,36
21121,02,37,41
21147,02,37,41
21153,02,37,41
21159,02,37,41
21125,02,37,41
