72166,1,,,,1,,,,,,
72080,1,,,,1,,,,,,
72137,2,,,,,,,,1,,
72110,1,,,,,,,,1,,
72191,1,,,,,,,,1,,
72159,1,,,,,,,,1,,
72044,1,,,,,,,,1,,
72049,4,,,,,,,,1,,
72057,1,,,,,,,,1,,
72202,1,,,,,,,,1,,
72130,1,,,,,,,,1,,
72153,3,1,,,,,,,,,
72181,1,,,1,,,,,,,
72213,2,,,1,,,,,,,
72146,2,,1,,,,,,,,
72182,2,,1,,,,,,,,
72198,2,,1,,,,,,,,
72190,3,,1,,,,,,,,
72014,2,,1,,,,,,,,
72027,2,,1,,,,,,,,
72145,2,,1,,,,,,,,
72154,4,,1,,,,,,,,
72148,4,,1,,,,,,,,
72152,4,,1,,,,,,,,
72077,2,,1,,,,,,,,
72069,2,,1,,,,,,,,
72165,2,,1,,,,,,,,
72160,2,,1,,,,,,,,
72056,1,,1,,,,,,,,
72104,2,,1,,,,,,,,
72030,5,,1,,,,,,,,
