18155,1,,,,1,,,,,,
18167,5,,,,1,,,,,,
18224,1,,,,1,,,,,,
18086,1,,,,1,,,,,,
18088,1,,,,,,1,,,,
18187,2,,,,,,,,1,,
18211,3,,,,,,,,1,,
18226,2,,,,,,,,1,,
18144,1,,,,,,,,1,,
18195,1,,,,,,,,1,,
18079,6,,,,,,,,1,,
18100,1,1,,,,,,,,,
18045,1,1,,,,,,,,,
18024,3,1,,,,,,,,,
18040,8,,,1,,,,,,,
18222,1,,,1,,,,,,,
18121,2,,1,1,,,,,,,
18025,2,,1,,,,,,,,
18086,4,,1,,,,,,,,
18163,2,,1,,,,,,,,
18055,2,,1,,,,,,,,
18221,2,,1,,,,,,,,
18042,2,,1,,,,,,,,
18011,4,,1,,,,,,,,
18006,5,,1,,,,,,,,
18091,2,,1,,,,,,,,
18044,2,,1,,,,,,,,
18138,5,,1,,,,,,,,
18178,2,,1,,,,,,,,
18017,4,,1,,,,,,,,
18148,2,,1,,,,,,,,
