35001,1,1,35
35001,2,2,30
35001,3,1,4
35001,4,2,59
35002,1,1,45
35002,2,2,20
35003,1,1,45
35003,2,2,35
35003,3,1,12
35003,4,1,15
35004,1,2,60
35004,2,1,17
35005,1,2,53
35005,2,1,16
35006,1,2,36
35006,2,1,13
35006,3,1,12
35006,4,2,70
35007,1,1,37
35007,2,2,32
35007,3,1,12
35007,4,1,10
35007,5,1,8
35007,6,2,40
35008,1,1,35
35008,2,2,30
35008,3,2,11
35009,1,1,65
35009,2,1,35
35009,3,2,30
35009,4,1,8
35009,5,1,6
35009,6,1,4
35009,7,2,37
35010,1,1,48
35010,2,2,45
35010,3,1,25
35010,4,1,21
35010,5,2,75
35011,1,1,60
35011,2,2,50
35011,3,1,20
35011,4,1,17
35012,1,1,64
35012,2,2,61
35013,1,1,47
35013,2,2,40
35013,3,1,20
35013,4,1,17
35014,1,2,40
35014,2,2,19
35014,3,1,22
35014,4,2,75
35015,1,1,40
35015,2,2,35
35015,3,1,17
35015,4,1,15
35016,1,1,38
35016,2,2,35
35016,3,2,12
35016,4,1,5
35016,5,2,60
35017,1,1,50
35017,2,2,45
35017,3,1,20
35017,4,1,18
35018,1,1,45
35018,2,2,40
35018,3,1,20
35019,1,1,28
35019,2,2,27
35019,3,2,6
35019,4,1,1
35020,1,1,45
35021,1,2,52
35022,1,1,40
35022,2,2,35
35023,1,2,47
35023,2,1,30
35023,3,2,29
35023,4,1,5
35023,5,2,4
35024,1,2,46
35024,2,1,30
35024,3,2,28
35024,4,2,1
35024,5,1,25
35024,6,1,20
35024,7,2,18
35025,1,1,28
35025,2,2,25
35025,3,1,4
35025,4,2,2
35026,1,1,30
35026,2,2,26
35026,3,1,6
35026,4,1,4
35027,1,1,38
35027,2,2,35
35027,3,1,17
35027,4,1,15
35028,1,1,60
35028,2,2,52
35028,3,1,25
35029,1,2,58
35029,2,2,26
35029,3,2,24
35029,4,1,21
35030,1,1,25
35030,2,2,22
35030,3,1,20
35030,4,2,50
35030,5,1,70
35030,6,2,60
35031,1,1,40
35031,2,2,31
35031,3,1,12
35031,4,2,8
35032,1,2,60
35033,1,1,35
35033,2,2,26
35033,3,2,8
35033,4,2,5
35033,5,2,1
35034,1,2,43
35035,1,1,45
35035,2,2,41
35035,3,2,18
35035,4,1,15
35036,1,1,60
35036,2,2,52
35036,3,1,27
35036,4,2,22
35036,5,1,24
35037,1,1,35
35037,2,2,29
35037,3,2,8
35037,4,2,62
35038,1,2,70
35039,1,1,50
35039,2,2,45
35039,3,2,15
35039,4,1,13
35040,1,1,38
35040,2,2,30
35040,3,1,11
35040,4,2,9
35040,5,1,5
35040,6,2,65
35041,1,1,66
35041,2,2,60
35042,1,1,48
35042,2,2,32
35042,3,2,11
35042,4,2,8
35042,5,2,5
35042,6,2,3
35043,1,1,70
35043,2,2,60
35043,3,1,30
35043,4,2,24
35043,5,1,3
35043,6,2,4
35044,1,1,28
35044,2,2,21
35045,1,1,58
35045,2,2,48
35045,3,1,19
35046,1,1,68
35046,2,2,50
35046,3,1,38
35046,4,2,9
35046,5,1,36
35046,6,2,28
35046,7,2,70
35047,1,1,48
35047,2,2,40
35047,3,2,12
35048,1,1,36
35048,2,2,34
35049,1,1,44
35049,2,2,35
35049,3,1,6
35049,4,2,80
35050,1,2,40
35051,1,2,60
35052,1,1,46
35052,2,2,35
35052,3,2,14
35052,4,1,22
35052,5,2,20
35053,1,1,30
35053,2,2,65
35054,1,1,45
35054,2,2,35
35054,3,2,15
35054,4,2,12
35055,1,1,53
35055,2,2,41
35056,1,1,65
35056,2,2,50
35056,3,1,25
35057,1,1,74
35057,2,2,67
35057,3,2,39
35057,4,1,16
35058,1,1,65
35058,2,2,58
35058,3,1,30
35058,4,2,20
35058,5,2,2
35058,6,1,21
35059,1,2,60
35059,2,2,50
35059,3,1,25
35060,1,1,43
35060,2,2,38
35060,3,1,20
35060,4,2,15
35060,5,2,65
35061,1,1,35
35061,2,2,27
35061,3,2,7
35061,4,2,5
35062,1,1,35
35062,2,2,30
35062,3,1,11
35062,4,2,60
35062,5,1,10
35063,1,1,68
35063,2,2,65
35063,3,2,37
35063,4,1,18
35063,5,2,16
35063,6,1,13
35064,1,1,55
35064,2,2,45
35064,3,2,15
35064,4,2,13
35065,1,1,68
35065,2,2,50
35065,3,1,35
35065,4,2,28
35065,5,2,1
35065,6,1,10
35066,1,1,40
35066,2,2,35
35066,3,2,15
35066,4,2,13
35067,1,1,70
35067,2,2,65
35068,1,2,45
35068,2,1,23
35068,3,2,20
35069,1,1,30
35069,2,2,25
35069,3,2,7
35069,4,1,3
35070,1,1,27
35070,2,2,23
35070,3,1,1
35070,4,1,50
35070,5,2,46
35070,6,1,23
35070,7,2,70
35071,1,1,33
35071,2,2,27
35071,3,2,1
35071,4,2,56
35072,1,1,40
35072,2,2,35
35072,3,2,70
35073,1,1,46
35073,2,2,41
35073,3,2,15
35073,4,1,13
35074,1,1,50
35074,2,2,45
35075,1,1,40
35075,2,2,36
35075,3,1,13
35075,4,1,12
35075,5,2,70
35076,1,1,45
35076,2,2,40
35077,1,1,34
35077,2,2,30
35077,3,2,12
35077,4,1,10
35077,5,1,30
35077,6,2,65
35078,1,1,32
35078,2,2,25
35078,3,1,12
35078,4,1,8
35079,1,1,40
35079,2,2,32
35079,3,2,15
35079,4,1,12
35080,1,1,35
35080,2,2,27
35080,3,1,4
35080,4,2,63
35081,1,1,50
35081,2,2,40
35081,3,2,19
35082,1,1,40
35082,2,2,36
35082,3,1,11
35082,4,2,6
35083,1,1,43
35083,2,2,37
35083,3,1,18
35083,4,1,16
35083,5,1,14
35084,1,2,28
35084,2,1,11
35084,3,1,5
35084,4,2,48
35084,5,2,70
35085,1,1,45
35085,2,2,35
35085,3,1,12
35085,4,2,9
35085,5,2,8
35086,1,1,50
35086,2,2,45
35086,3,2,38
35087,1,1,35
35087,2,2,31
35087,3,1,3
35087,4,2,6
35087,5,2,68
35088,1,1,30
35088,2,2,25
35088,3,1,6
35088,4,2,60
35089,1,1,30
35089,2,2,28
35089,3,2,9
35089,4,2,6
35089,5,2,60
35089,6,1,25
35090,1,1,70
35090,10,2,9
35090,11,1,7
35090,12,1,25
35090,2,2,62
35090,3,1,35
35090,4,2,30
35090,5,2,12
35090,6,2,10
35090,7,2,8
35090,8,1,32
35090,9,2,30
35091,1,1,45
35091,2,2,33
35091,3,2,11
35091,4,2,9
35092,1,1,35
35092,2,2,30
35092,3,1,11
35092,4,1,9
35092,5,2,65
35093,1,1,50
35093,2,2,48
35093,3,1,33
35093,4,2,28
35093,5,1,18
35094,1,1,35
35094,2,2,29
35094,3,2,7
35095,1,1,30
35095,2,2,23
35095,3,2,3
35095,4,1,3
35095,5,1,85
35096,1,1,50
35096,2,2,45
35096,3,1,22
35096,4,2,18
35096,5,1,7
35097,1,1,70
35097,2,2,65
35097,3,1,36
35097,4,2,30
35097,5,1,4
35097,6,2,2
35098,1,1,45
35098,2,2,43
35098,3,1,25
35098,4,2,13
35099,1,1,60
35099,2,2,47
35099,3,1,19
35099,4,1,19
35099,5,2,16
35099,6,1,12
35100,1,1,48
35100,2,2,38
35100,3,1,40
35100,4,2,32
35100,5,1,3
35101,1,1,42
35101,2,2,35
35101,3,1,17
35101,4,1,15
35101,5,1,13
35102,1,1,45
35102,2,2,43
35102,3,1,23
35102,4,2,21
35102,5,1,5
35102,6,1,5
35103,1,2,36
35103,2,1,15
35103,3,2,14
35103,4,1,12
35104,1,1,40
35104,2,2,32
35104,3,2,10
35104,4,1,8
35105,1,2,47
35105,2,1,20
35105,3,2,20
35105,4,1,23
35105,5,2,13
35105,6,2,85
35106,1,1,27
35106,2,2,22
35106,3,1,25
35106,4,2,22
35106,5,2,1
35106,6,2,55
35107,1,2,40
35107,2,1,18
35108,1,1,40
35108,2,2,25
35108,3,2,4
35108,4,2,1
35109,1,1,65
35109,2,2,56
35110,1,1,36
35110,2,2,30
35110,3,2,11
35110,4,2,9
35111,1,1,33
35111,2,2,26
35111,3,1,26
35111,4,2,23
35111,5,1,54
35112,1,2,80
35113,1,1,65
35113,2,2,55
35113,3,1,30
35113,4,2,28
35113,5,2,7
35114,1,2,35
35114,2,2,16
35114,3,2,14
35114,4,2,12
35114,5,2,10
35115,1,1,35
35115,2,2,30
35116,1,1,30
35116,2,2,24
35116,3,2,5
35116,4,1,3
35117,1,1,35
35117,2,2,33
35117,3,2,14
35118,1,1,30
35118,2,2,27
35118,3,1,7
35118,4,2,4
35119,1,1,30
35119,2,2,25
35120,1,2,35
35120,2,1,18
35120,3,1,15
35120,4,2,65
35121,1,1,56
35121,2,2,45
35121,3,1,28
35121,4,2,21
35121,5,1,20
35122,1,1,40
35122,2,2,34
35122,3,2,15
35122,4,1,13
35122,5,2,12
35123,1,1,67
35124,1,1,30
35124,2,2,24
35124,3,2,17
35124,4,2,15
35124,5,2,10
35125,1,1,28
35125,2,2,25
35125,3,2,60
35126,1,1,40
35126,2,2,33
35126,3,2,13
35126,4,1,12
35127,1,1,50
35127,2,2,45
35127,3,1,17
35127,4,2,15
35127,5,2,75
35128,1,1,36
35128,2,1,10
35128,3,2,8
35129,1,1,30
35129,2,2,24
35129,3,2,60
35129,4,2,13
35130,1,1,35
35130,2,2,30
35130,3,2,10
35130,4,1,8
35131,1,1,67
35131,2,2,50
35132,1,1,50
35132,2,2,42
35132,3,1,19
35133,1,2,85
35134,1,2,60
35134,2,1,20
35134,3,1,18
35134,4,1,16
35135,1,2,34
35136,1,2,37
35136,2,1,10
35136,3,1,7
35137,1,1,50
35137,2,2,45
35137,3,2,20
35137,4,2,18
35137,5,2,16
35137,6,2,14
35137,7,1,13
35137,8,1,11
35138,1,2,50
35138,2,1,28
35138,3,1,26
35139,1,1,45
35139,2,2,35
35139,3,1,18
35139,4,2,16
35140,1,1,68
35140,2,2,55
35141,1,1,48
35141,2,2,40
35141,3,1,20
35141,4,1,16
35142,1,1,30
35142,2,2,26
35143,1,1,39
35143,2,2,30
35143,3,1,9
35143,4,2,7
35143,5,1,65
35143,6,2,58
35144,1,1,40
35144,2,2,35
35144,3,1,15
35145,1,1,55
35145,2,2,45
35145,3,2,20
35146,1,2,45
35146,2,2,14
35146,3,2,76
35147,1,1,40
35147,2,2,32
35147,3,1,12
35148,1,1,60
35148,2,2,53
35148,3,2,30
35148,4,1,27
35149,1,1,68
35149,2,2,55
35149,3,1,27
35149,4,1,19
35150,1,1,45
35150,2,2,35
35150,3,1,15
35150,4,1,15
35150,5,2,13
35151,1,1,37
35151,2,2,27
35151,3,1,1
35151,4,2,48
35152,1,1,60
35152,2,2,55
35152,3,1,32
35152,4,2,27
35152,5,2,6
35152,6,2,2
35152,7,1,26
35152,8,2,25
35152,9,2,9
35153,1,1,45
35153,2,2,38
35153,3,1,2
35154,1,1,68
35155,1,1,40
35155,2,2,35
35155,3,2,16
35155,4,1,14
35155,5,2,70
35156,1,1,40
35156,2,2,65
35157,1,1,43
35157,2,2,37
35157,3,1,18
35158,1,1,24
35158,2,2,20
35159,1,1,57
35159,2,2,40
35159,3,2,13
35159,4,1,10
35160,1,1,44
35160,2,2,35
35160,3,2,17
35160,4,1,10
35161,1,1,50
35161,2,2,45
35161,3,2,18
35161,4,2,70
35162,1,1,70
35162,2,2,65
35162,3,1,30
35162,4,2,24
35162,5,1,11
35162,6,1,28
35163,1,1,53
35163,2,2,45
35163,3,2,27
35163,4,1,2
35163,5,2,6
35164,1,1,68
35164,2,2,54
35164,3,1,36
35164,4,2,25
35164,5,2,6
35164,6,1,3
35165,1,1,36
35165,2,2,26
35165,3,1,75
35165,4,2,74
35165,5,1,18
35166,1,1,36
35166,2,2,27
35166,3,1,6
35166,4,2,5
35167,1,2,68
35168,1,1,60
35168,2,2,50
35168,3,2,20
35168,4,1,17
35168,5,1,15
35168,6,2,13
35169,1,1,45
35169,2,2,40
35169,3,1,20
35169,4,2,18
35169,5,1,13
35170,1,1,40
35170,2,2,35
35170,3,2,14
35170,4,1,12
35170,5,2,9
35171,1,1,60
35171,2,1,30
35172,1,1,48
35172,2,2,46
35173,1,1,47
35173,2,1,83
35174,1,2,70
35174,2,1,10
35175,1,1,40
35175,2,2,30
35175,3,1,5
35175,4,2,70
35176,1,1,62
35176,2,2,50
35176,3,1,22
35177,1,1,28
35177,2,2,25
35177,3,2,5
35177,4,2,3
35178,1,1,26
35178,2,2,22
35179,1,1,27
35179,2,2,24
35179,3,2,6
35179,4,2,4
35180,1,1,53
35180,2,2,40
35180,3,2,18
35180,4,1,15
35181,1,1,41
35181,2,2,36
35181,3,1,12
35181,4,1,7
35182,1,1,60
35182,2,2,55
35182,3,1,33
35182,4,2,27
35182,5,1,8
35182,6,1,6
35182,7,1,24
35183,1,1,60
35183,2,2,52
35184,1,1,50
35184,2,2,45
35184,3,1,38
35184,4,2,30
35185,1,1,40
35185,2,2,38
35185,3,1,19
35185,4,1,17
35186,1,1,45
35186,2,2,40
35186,3,1,13
35187,1,1,31
35188,1,1,57
35188,2,2,48
35189,1,1,45
35189,2,2,35
35190,1,1,50
35190,2,2,40
35191,1,1,55
35191,2,2,45
35191,3,2,19
35191,4,1,17
35192,1,1,40
35192,2,2,33
35192,3,1,14
35192,4,1,12
35193,1,1,25
35193,10,2,28
35193,2,2,19
35193,3,2,8
35193,4,2,27
35193,5,1,19
35193,6,1,18
35193,7,2,17
35193,8,1,10
35193,9,1,30
35194,1,1,50
35194,2,2,45
35194,3,1,23
35194,4,1,19
35194,5,2,17
35195,1,1,45
35195,2,2,40
35195,3,2,14
35195,4,1,12
35195,5,1,10
35196,1,2,50
35197,1,1,40
35197,2,2,35
35197,3,1,16
35197,4,2,70
35198,1,1,35
35198,2,2,30
35198,3,2,12
35198,4,1,10
35198,5,2,70
35199,1,1,38
35199,2,2,29
35199,3,2,12
35199,4,2,30
35199,5,1,70
35200,1,1,62
35200,2,2,52
35200,3,1,7
35201,1,1,50
35201,2,2,37
35201,3,1,19
35201,4,1,17
35201,5,2,15
35202,1,1,48
35202,2,2,35
35202,3,1,16
35203,1,1,57
35203,2,2,52
35203,3,1,35
35203,4,2,23
35203,5,2,33
35203,6,1,38
35203,7,1,5
35204,1,1,34
35204,2,2,22
35204,3,2,8
35204,4,2,16
35204,5,2,60
35205,1,1,40
35205,2,2,30
35205,3,1,5
35205,4,1,12
35205,5,2,10
35205,6,2,7
35206,1,1,60
35206,2,2,55
