29231,02,1,5
29288,02,1,5
29250,02,1,5
29234,02,1,5
29243,02,1,5
29232,02,6,10
29273,02,6,10
29040,02,6,10
29236,01,6,10
29222,06,6,10
29254,02,11,15
29010,01,11,15
29277,02,11,15
29026,02,11,15
29023,02,11,15
29240,02,16,20
29046,02,16,20
29100,02,16,20
29225,01,16,20
29255,02,16,20
29259,02,21,24
29263,02,21,24
29194,02,21,24
29280,02,21,24
29049,02,25,29
29177,04,25,29
29088,02,25,29
29088,02,25,29
29252,07,25,29
29029,02,30,34
29045,02,30,34
29011,02,30,34
29017,03,30,34
29027,02,30,34
29195,01,35,39
29109,02,35,39
29110,02,35,39
29123,02,35,39
29081,02,35,39
29202,02,40,44
29279,02,40,44
29014,02,40,44
29248,02,40,44
29158,02,40,44
29166,04,45,49
29048,02,45,49
29122,02,45,49
29102,02,45,49
29179,04,45,49
29151,02,50,54
29096,02,50,54
29164,02,50,54
29073,02,50,54
29289,02,50,54
29289,02,55,57
29138,02,55,57
29120,02,55,57
29253,02,58,61
29148,03,58,61
29133,02,58,61
29113,02,58,61
29193,02,62,65
29118,02,62,66
29126,02,62,67
29147,02,62,68
29283,02,66,70
29114,02,66,70
29152,02,66,70
29154,06,66,70
29290,02,66,70
